,epoch,train,validation
0,20,-1.2671723365783691,-1.2432153224945068
1,40,-1.1193182468414307,-1.0997172594070435
2,60,-0.988645076751709,-0.9807142615318298
3,80,-0.9142077565193176,-0.9039448499679565
4,100,-0.9085862040519714,-0.9103012681007385
5,120,-0.8434227705001831,-0.8379814624786377
6,140,-0.7394313216209412,-0.7387584447860718
7,160,-0.733103334903717,-0.7298242449760437
8,180,-0.7901899218559265,-0.7826923727989197
9,200,-0.6882164478302002,-0.6711830496788025
10,220,-0.6671416163444519,-0.6641042232513428
11,240,-0.6977090835571289,-0.6936578750610352
12,260,-0.6736219525337219,-0.6628276109695435
13,280,-0.6580727100372314,-0.6572633981704712
14,300,-0.8362866044044495,-0.8254349231719971
15,320,-0.6078491806983948,-0.5940711498260498
16,340,-0.6537356972694397,-0.6734451055526733
17,360,-0.6094961166381836,-0.629625678062439
18,380,-0.6184367537498474,-0.6182375550270081
19,400,-0.6228762865066528,-0.6336947679519653
20,420,-0.7177921533584595,-0.7055923938751221
21,440,-0.5573632121086121,-0.584787905216217
22,460,-0.5469358563423157,-0.5626630783081055
23,480,-0.6045724153518677,-0.6060888767242432
24,500,-0.5702059268951416,-0.5685806274414062
25,520,-0.5564839839935303,-0.5722618699073792
26,540,-0.5449865460395813,-0.5450432896614075
27,560,-0.6018166542053223,-0.59784334897995
28,580,-0.5716325044631958,-0.5738767385482788
29,600,-0.6445875763893127,-0.6496966481208801
30,620,-0.5449157953262329,-0.5579826831817627
31,640,-0.5591974258422852,-0.555747926235199
32,660,-0.5469505190849304,-0.5523215532302856
33,680,-0.6035206913948059,-0.6045917272567749
34,700,-0.6290567517280579,-0.6322643756866455
35,720,-0.5633291006088257,-0.5635702610015869
36,740,-0.5753628611564636,-0.5562047362327576
37,760,-0.5806682109832764,-0.5866748094558716
38,780,-0.6416327357292175,-0.6374813914299011
39,800,-0.5575202107429504,-0.5574987530708313
40,820,-0.6799599528312683,-0.6851690411567688
41,840,-0.5813353657722473,-0.5851696133613586
42,860,-0.5638706684112549,-0.575363039970398
43,880,-0.5896697044372559,-0.5833525061607361
44,900,-0.5567541718482971,-0.551455020904541
45,920,-0.6988831162452698,-0.6945794820785522
46,940,-0.5489158630371094,-0.5548048615455627
47,960,-0.5807008147239685,-0.5730119347572327
48,980,-0.5735810995101929,-0.5827813148498535
49,1000,-0.57767653465271,-0.5772172808647156
