,epoch,train,validation
0,20,-1.333551049232483,-1.3183414936065674
1,40,-1.1509172916412354,-1.1243138313293457
2,60,-0.9289142489433289,-0.9352207183837891
3,80,-0.930289089679718,-0.927052915096283
4,100,-0.974612295627594,-0.9616418480873108
5,120,-0.8785415887832642,-0.881362795829773
6,140,-0.8401113152503967,-0.8531879782676697
7,160,-0.9053821563720703,-0.9030316472053528
8,180,-0.8774487972259521,-0.8830875754356384
9,200,-0.8535436391830444,-0.8502615690231323
10,220,-0.7202879190444946,-0.7336182594299316
11,240,-0.6904706358909607,-0.6795876622200012
12,260,-0.6960117816925049,-0.6918811798095703
13,280,-0.6751441359519958,-0.6711693406105042
14,300,-0.7675498723983765,-0.7660372853279114
15,320,-0.6797518730163574,-0.6829062700271606
16,340,-0.7162284255027771,-0.7133480906486511
17,360,-0.6968642473220825,-0.6846587657928467
18,380,-0.781327486038208,-0.7993910908699036
19,400,-0.7271987199783325,-0.7214086651802063
20,420,-0.6536504030227661,-0.6394976377487183
21,440,-0.7045875787734985,-0.6991167664527893
22,460,-0.5412451028823853,-0.5627701282501221
23,480,-0.6308527588844299,-0.6352233290672302
24,500,-0.5375977158546448,-0.5234361886978149
25,520,-0.5940765142440796,-0.5818490982055664
26,540,-0.8052428364753723,-0.8127405643463135
27,560,-0.6226797103881836,-0.6392784714698792
28,580,-0.6736322045326233,-0.684256911277771
29,600,-0.6336753964424133,-0.6364883780479431
30,620,-0.574591875076294,-0.5767989754676819
31,640,-0.5551896095275879,-0.5575026869773865
32,660,-0.5577725172042847,-0.5558125972747803
33,680,-0.5427759289741516,-0.5329675674438477
34,700,-0.6944975852966309,-0.6821021437644958
35,720,-0.8199018836021423,-0.8297150731086731
36,740,-0.6360535621643066,-0.6392505168914795
37,760,-0.5772289037704468,-0.5791689157485962
38,780,-0.7209944725036621,-0.7155036330223083
39,800,-0.7886557579040527,-0.7707082629203796
40,820,-0.5792726874351501,-0.5875572562217712
41,840,-0.6730142831802368,-0.6554483771324158
42,860,-0.6584641933441162,-0.6648762822151184
43,880,-0.6495499610900879,-0.6396899223327637
44,900,-0.5229754447937012,-0.5229349732398987
45,920,-0.5482934713363647,-0.5408462882041931
46,940,-0.575549304485321,-0.5792458653450012
47,960,-0.5499209761619568,-0.5378429889678955
48,980,-0.5993742942810059,-0.5993989706039429
49,1000,-0.5472137928009033,-0.54766446352005
