URef,PLExp,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
-1.1848865132712771,3.054827875671315,1.7560703355486218,-0.4851641242341175,1.5048037405797035,0.4789276388585548,-0.887812006515617,0.7022140284460359,-0.03176407003582923,0.2714881311907272,0.49915562338552294,0.5039592764747175,0.4657648961633409,0.4789056092913072,0.4114153840114067,0.8899294516857862,0.8799083069200415,0.7638876861181016
-0.27381274153475754,0.07685463236161577,-0.7513637517257321,0.9585164584261795,-0.7963967353191602,-0.7904578617333177,2.1675218117605914,0.7590451310277144,-0.2940946181263368,-0.6372636463724326,2.019946405239363,0.5465688106760319,0.7243516565843073,0.7304776862268807,0.7049524964652095,-0.17835931704117106,-1.073067810122852,-0.9678727903184863
-1.220730847238121,-1.3689752051170434,-0.08864556794267228,-1.7411234199268097,-0.4370839534902456,0.024169207173362354,-1.3041839066815843,-1.9753825558116567,-1.4387230499368238,-1.4486425483650034,-0.20098961318500447,-0.7434551334750584,-0.12882347163282049,-0.41850688976381906,-1.4195198023796327,-1.7096919243021433,-1.3369399443578966,-1.1482677284707028
-0.00017003211125443562,-0.7567211882575092,-0.3215841980970003,1.1602613822520849,0.667944902429408,0.12433803245597048,1.0099801253236005,0.6345529857178707,-0.6655872276315065,-0.6556273015656188,0.2699442357829338,0.8250302250412652,0.11574723558991246,0.14535621113643182,-0.4069087357925697,-0.3882889484580557,0.15483614499174292,-0.3712076538730947
-0.7389729140744355,0.45004685266112965,0.4144778717024662,0.1499592122085902,0.47575396047456636,-0.08547655336000838,0.7957296648357343,0.7658394728569069,0.28977060117417963,0.23063879532564097,0.9744401060983144,0.8628545598097207,0.4869985710484716,0.4249847641822958,0.3172073670983975,0.158558137527376,0.43222465668537885,0.20714016397146828
-1.1101662062012705,1.223176394805022,0.5842137019627716,-0.9001417387865295,0.10018931533629837,0.0008016276159968225,-0.5796257506862432,-1.3153624799681825,-0.6724640293943773,-0.6313230922153067,0.2478942372452679,0.018956492323877173,0.156310089966045,-0.1334819869444131,-0.09648138829588301,0.1639882967410019,-0.5893554500243079,-0.7087868737766387
-1.2836491540184407,0.7495127769922371,2.4693587594649427,-1.429862955078668,0.8996810767958605,1.8140451997446891,-1.3752109620433282,-0.021333087390531136,-0.7720418807571571,-1.0279696869756132,-0.06320919235316058,-0.07876306810710244,0.01476334824951916,-0.23338194872485662,-0.5874037674487452,-0.2791372486501372,0.28938592718987804,0.5424194113379414
-1.0584224833372524,1.842704453163219,0.08613748936542312,-0.7589997343039093,-0.18316334401377993,-0.7305587514878751,-0.5932393846498806,-0.4270440780995623,-0.002788133703194315,-0.8493366577168241,0.5037661218864214,0.08951041272040931,0.3783748013173571,0.27804225875619676,0.46614621497315284,-0.22273756367956515,-0.7002848959731497,-0.4769807599460173
0.4636972895356597,-0.022115220973617608,-0.3950124026582212,1.2663537158820506,-0.22347122505473174,-0.10886758440124086,0.25571572883105265,0.534857375872194,0.40060279518181807,0.7256075284042012,-0.8153174700338227,-0.7335779031650203,0.17665055343791844,0.24401258405834267,0.7429674731721431,0.7210043503605934,0.20249764262747297,0.1264898360938268
-0.9601356355232443,-0.6679455341233275,0.2928835238079424,0.09052888202593473,0.3688201270223313,-0.2568733331956258,-0.5248101089595087,-0.9877956630075285,-0.6758201083783959,-1.047796468167228,0.2745775060789653,-0.19100379231878592,-0.0488526365332679,-0.11442571539784917,-0.8903156633548165,-0.8676370697062525,-0.6431535611441725,-0.454128470308348
