1.556568365375882612e+00,-3.518905728169141600e-01,-7.460487275876548363e-01,-5.088323622472753494e-01
-9.133177081768616423e-01,-7.760578518361889166e-01,1.127203142985873319e+00,1.538224850873814997e+00
6.435233726901911089e-01,-5.884256148717624813e-01,-4.469068093345194836e-01,5.205674240853783163e-02
2.229594493892947060e+00,5.595927808218190830e-02,-6.379181328005617546e-01,1.714769591015946060e-01
-6.202862189115845304e-01,-5.818510186860851308e-01,-7.362906439740276587e-01,-1.122233386823833001e+00
-1.504256207492482740e-02,-2.714479075222950288e-01,9.843652632473019748e-02,5.869719412836454930e-01
-5.421644401192172724e-01,2.062494437815200546e-02,-3.728631346767086879e-02,-1.670154183057372677e-01
-8.011660534835944869e-01,1.662019997287278228e+00,6.457221931864433051e-01,3.251937057042388335e-01
-8.422908849847339230e-01,6.771083060542069099e-01,-7.699678310547448667e-01,-1.130427873625578394e+00
-7.713915366407618768e-01,1.058871699891459794e+00,-6.809560334259403547e-01,-1.138693201821281642e+00
1.318651334569287181e+00,-3.572584371393307534e-01,-7.619461732727459413e-01,-5.384745883052010074e-01
3.004194736707395674e-01,-1.060026529101238291e+00,-1.632462811494487798e-01,2.428898435314584270e-01
5.620973585823071939e-02,-1.396957992377610980e+00,-8.893576569980896629e-01,-9.892264735262473740e-01
-1.838046818200828325e-01,-2.177483693494846606e-01,7.728137607425011706e-03,3.764525466445876600e-01
-6.011012561482869110e-01,6.508183601899785176e-01,-6.378840523503221949e-01,-9.003241330982731938e-01
1.050267173778230388e-02,-5.918494479113344253e-01,-9.679405245602987762e-01,-1.121311815978399684e+00
2.282976531897577210e+00,-2.703235459339035085e-01,-9.648870191599510093e-01,-8.632812046478477441e-01
-6.636156504559731495e-01,7.556542580631763206e-01,1.223125448852725033e-01,-1.079269682095290589e-01
-1.334835060057032174e-01,-1.502759027492454935e+00,2.263973686329957269e-01,5.610342438972386603e-01
-5.470388184567752665e-01,1.722663418721771117e-02,6.068703122002577777e-01,7.113099518696791579e-01
-7.328365240707511719e-01,-2.158179798626800872e-01,-1.266796640890098524e-01,-9.629299130437604659e-02
1.100649708069960875e+00,2.258033823441546739e-01,-5.022142503670415925e-01,1.565064094177960330e-01
