URef,PLExp,IECturbc,TwrBsMyt_[kN-m] mean,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
-0.6920937372225437,1.3001222761724398,-0.5976924357892127,0.6809554749123136,-0.0709781499470944,-0.6395879281700083,-1.0320301074388305,0.6867716632664156,0.23151349636382532,0.26520667639937007,-0.021600309636917468,1.1973894897485908,0.1881312431704301,0.7883785398116571,0.7861101037350701,1.1267680735533199,0.1972714439750373,-1.0189651936379194,-1.1485804108125004
1.932207987960289,-0.008251686807912238,-0.7295633532004223,-0.3600965656009624,-0.7808485617123685,-0.751870208531091,-0.48882613788594953,-1.1527608646192942,-0.15070533474258158,2.0609949152899505,1.811160489158662,-1.0150822913003241,-0.5903265201834298,-0.6646003998987733,-0.5535759414582406,1.6219153539635973,1.2995017876584702,0.23848428457684062,0.3623668110857947
-1.0985392609700306,1.8684348015522847,0.36392950650989014,-0.9281934067137695,-1.1806798132459788,-0.12966050167044973,-0.24154565592996172,-0.754530621828848,-0.8296885860902363,-0.47814916600232354,-0.679365884101914,0.3487677269090538,0.24106322647106326,0.28661364093789266,0.15435928089042764,0.24224732850815278,-0.1949382571490358,-0.5322125746118264,-0.5137174832833211
0.9693674735317288,-0.08642608600121128,-0.06855618794836589,-0.12560874612266051,-0.026763228743839036,0.07250244802511184,0.5510559739895315,-0.4894489433851937,0.6845624943428303,1.3062771606416548,1.6166062765096172,-1.034915697856278,-0.24978153467662934,-0.05378752453545294,0.08594940320233568,0.833754858082764,1.8436042893111415,2.361594183700531,2.4230535350792732
-0.6963792425349419,1.2125890268918107,0.6340475754717041,0.7491901676274413,1.179413586760546,0.7573066895226889,0.4334922200470062,0.7786890372695922,1.340271835812824,0.6017987705920526,0.6271875015553788,1.307014486489371,1.2397935902215835,0.8363886870714531,0.8950222552148692,1.0011466091557046,1.0374884535498643,0.4456868723606509,0.5594190192841225
-1.2201180249377868,0.8701685275416788,2.809025323959495,-1.3741769111062483,0.9616852525379778,2.8959748436484674,2.918562919904728,-1.0797083587515042,0.5487330718824248,0.4461495535227566,0.45844453572903254,0.1672012058838062,0.7590689856500034,0.18376656638599842,-0.004871483141302508,-0.7514474865787099,-0.5282444535649484,0.07671863837630759,0.38508526341826455
-1.1741729003047279,0.3075011790297987,0.9845812994237975,-1.2385337715041105,-1.195988345703348,0.43190603481649387,0.28646309329696035,-0.9721479653794859,-1.2916401958782724,-0.7637481172463868,-0.9738450037631554,0.18635010514611766,-0.03349172613035599,0.154747600997931,-0.042645327637686664,-0.5581161720187344,-0.7890746196221956,-0.6617409647449317,-0.5317636027811838
1.7519149119669994,-0.10357188768140513,-0.5280893424551595,-2.6149248613320584,-2.707657497244261,-1.135466111578436,-0.6954191478878796,-2.6249639832240166,-2.4019479445063903,0.8837306615584894,-0.5349330087703339,-1.6229391888543423,-5.912863074786288,-8.791434201787986,-8.687432588666615,-1.2715161570504325,-1.9388638341545543,-1.7521808091188393,-1.6537830378780924
1.5908076296181752,0.16835588840645804,-0.3149652203329796,-0.32687335369282416,-0.05356977197514285,-0.010077744398979226,0.5111750224895347,-1.0532692432297468,0.7252761717522888,2.6099105135047935,2.499058003909186,-0.7767670391948617,0.3940902871463705,-0.2802366937776857,-0.23067083938409336,1.8321595303167213,2.5484101961392858,1.6418442439519152,1.993926175596074
0.10948452277244305,-0.2613356676047709,-0.697884891770169,1.0893279969407774,1.1760385322322897,-0.34469184150181875,-0.46967803820229165,1.0708196586555045,0.6439254392387961,-0.4490201043442024,-0.35726022079154074,-0.09157619964564657,0.0692308187083616,0.26551036574678616,0.3027447117435294,0.21811796495703945,-0.25688569511806,-0.7600328791024485,-0.7425800774261964
-0.15741024827151695,-0.3884731264436692,-0.6211676137351403,1.967366242262025,1.1184043638800985,-0.44636745591654486,-0.5863081795969872,2.006224899091171,0.4714160883273962,-0.9476441070577399,-0.8060607026408219,1.5152450662072687,0.4830054426765307,0.3723167568973837,0.39134958675772313,0.04575698305814531,-0.507979369572291,-0.8917814346052024,-0.7992883648980199
-0.902886955008144,-1.1362702259606783,-0.06486037024599549,-0.6095634666186591,-0.7256298895303055,-0.13863476677934128,-0.42158670516162344,-0.198949865050311,-0.9534804597363876,-1.0835737159387422,-1.168110623484359,0.5654075556402781,-0.22774202751662725,-0.022897791864498702,-0.07966278961816417,-1.238762911424068,-1.316826718098175,-0.8129952588524538,-0.7487950680599128
-0.7136292171168769,-1.3831417449919088,-0.9496051722579146,0.14908804772577366,-0.8344637232093274,-1.2556759281230607,-1.4993923677848313,0.6112628676372921,-0.7305004347429991,-1.3779594832020716,-1.5371019138972049,1.0303793239663728,-0.6343857125745666,-0.15771369925052237,-0.1623219528335097,-1.4163486921191684,-1.9576482789853387,-1.6796002293423817,-1.6545704178898208
-0.21663044723245453,0.31206768526963446,-0.1531744790261236,1.4115976289543215,1.3714372433044728,0.3919387040209263,0.19683039866701055,1.345714690946484,1.2914907758814773,0.45300758376427325,0.6304941772444299,0.9962722098420118,0.9208637102192039,0.6301853988906755,0.6804757638422338,0.8761990479282188,0.6278220947040994,-0.005526041996092482,0.03539456624506622
-0.005181643571732056,0.7073701209467734,-0.9584784572371533,1.22672586596522,0.20593973590314088,-1.2874827037417549,-1.3659516423240543,1.0226251803513084,0.43428277277096006,0.9087541488141775,0.5295710225638004,0.08110903152192281,-0.35200286788540225,0.6271040774247358,0.6590928254969479,1.4980493458473356,0.2409276585139212,-1.4182866389736144,-1.3837799840416132
-0.8534223661745968,-0.5036501378918983,0.8402314579019665,-0.36829916332702783,0.9167662699481548,2.221651475877372,1.206595915191834,-0.0815633423427103,0.8171017734715127,0.31489930744914046,0.18451323253004653,0.603610176886712,1.4160448722697663,0.10980406020184826,0.0993378819934033,-0.7313416352648876,-0.24296337550693922,0.6968751439434236,0.1623822106125052
-0.7654094084264906,-1.5119748176569423,0.45840047371353465,0.2777474558980488,0.4475410949016069,1.1117880783713765,0.09515174615474074,0.7487146692313742,0.405164565784066,-0.04834595331310042,-0.1452194845301004,1.1787991561289846,0.8186452087145543,-0.13147488828285156,-0.08915106998724717,-1.5113552800069272,-0.6652449576712314,0.4198220089848207,0.007780816537973945
-1.1736594404328538,0.9351948897929219,-0.3369602947234479,-1.447912489670727,-1.9422128238081673,-0.8411884806838413,-0.5563304564166751,-1.212738224258029,-1.9880333274428073,-1.4446151332202701,-1.5320417601946783,0.10946801487565634,-0.6591128609112475,0.06783294985523859,-0.19668260389982786,-0.4161746581301036,-1.1261691853774314,-1.4194858062677502,-1.4172129915077356
1.0501691698627276,0.012873311933393444,-0.9839952026545727,-0.049496695286277266,-1.0502331357556138,-1.4212064445786061,-1.4281225726639162,-0.47062466572515715,-0.5820242930612073,1.0432904326096752,0.6742682048609878,-1.1923648734204175,-1.3264623416262191,-0.2014143128586558,-0.15336503464725723,1.1201841976644464,0.1660826921593638,-1.0696941400977404,-0.9673551828943989
-1.2731384264915422,3.346969717034465,0.0565950189609168,-1.0508435946298849,-1.3992348590038064,-0.6224746619147187,-0.5413770594936771,-0.8598135822751394,-0.9764433799858568,-0.5041090518861335,-0.6880979491333158,0.26193720760121936,0.3002359316979463,0.3189640828297258,0.17229206147988452,0.32659895691216817,0.03710004194003594,-0.4238288271725241,-0.1156224685618418
-0.9827343492659124,1.1014314028373577,0.4668199511001364,-0.6288389221680217,-0.28641305803109524,0.9337905476752604,0.3364330167184361,-0.4677105606820845,-0.20727682910392112,-0.0077170747950062275,-0.3524482885471678,0.4978393792192633,0.19803265060296493,0.33557535834157864,0.24572261871462556,0.1881977766412392,0.28370435085824497,0.26778553937142935,-0.10691984737958134
0.9946036169351894,-0.20141743918996508,-0.3084964107935898,-0.05861062261893389,0.5668963567898776,-0.05240044168446611,0.4630002334134022,-0.37635530816224416,0.29667338184493186,0.7614291848784255,1.033287899962198,-1.111268064083485,-0.39730765612807756,-0.15529455288471378,-0.03167893629218938,0.6165457958599135,1.1988942631975044,0.8928025264948077,1.1715203023971643
-0.8059766581799309,0.4779458707064584,-0.7806466214868666,-0.1263403568320118,-0.896288813897135,-1.1839473749748874,-1.3453058967077527,0.02702749927206365,-0.912937105403445,-0.8863656096753477,-1.0852089143894783,0.6971098353743163,-0.302433533232003,0.35207479983652096,0.3034710607447566,0.18976499671998842,-0.7079138627777681,-1.4636193326098248,-1.3978915381880594
0.9894340875793051,-1.2053460511923237,-0.3670579483009487,-0.5101670047159044,-0.4198187345062108,-0.2901761740775184,0.025754817292915885,-0.37915993212240034,-0.14276465597273577,-0.31433689764999057,0.14300931157811542,-1.2949380990953747,-0.3838244969417158,-0.45273575986192066,-0.41363223850107994,-1.941517012123313,-1.226175701199967,0.6391609532244015,0.8071834031229286
-1.2553593379366421,-1.215312546002966,3.864184734824684,-1.5560047058581312,-0.40072279580183523,2.2202053634461576,3.314102551113576,-1.106449719685332,-0.08054376672183557,0.051192995399162056,0.1390653659320131,0.20434822459032556,0.6046221793195329,0.20122248302557333,0.09721335737022041,-1.3496801423808513,0.04629174759448061,2.1402827419413026,1.6616985047912223
-0.9850232195784961,2.105855601303079,-0.6165138091126248,-0.26288524725406753,-0.8809071643691341,-0.9270025021844487,-1.2233785369347805,-0.16414878817632167,-0.4812241884240977,-0.0523109927689374,-0.37701574716118863,0.7520713486752042,-0.19524185135960365,0.5607845433963095,0.5128799728905197,0.8131825147178561,-0.06227686641916835,-0.8560502927966945,-0.6412170122099045
1.4406697046361958,-1.1171861383231907,-0.3626334997323245,-0.6463919526845198,-0.22478850937283826,0.12058939945228048,0.5456819362386506,-0.6811622864855241,0.15733294994951652,-0.05662436349615074,0.4754581138820871,-1.332269704038382,-0.4967418845528162,-0.4262016678495998,-0.30870622750065985,-1.7377675702536317,-0.2670128206702782,1.472672570869476,1.803732169872029
1.1174978568419436,-0.4240726313476885,-0.9414171023843996,-0.1442935006783762,-1.0959856797252743,-1.3712614089360549,-1.3420311183777738,-0.4280292472936749,-0.9188348304154058,-0.09658325856563278,-0.327400472524293,-1.3413144296262836,-1.361408048257321,-0.27753501936915626,-0.22122737825999775,0.21469531555931715,-0.49807442655745865,-0.9757850621571988,-0.9959314156551162
-0.6541864173514359,1.1815015887595106,-0.022830023349795035,1.2054356265416053,1.1080459262723035,0.698459748730699,-0.22643928392804077,1.1596909681419598,1.228258333724928,0.7725197970409571,0.479438803873647,1.4682659462478296,0.9032197157856591,0.9330750806917669,0.970818991352464,1.2407478753243077,0.8565532213485685,0.10509492956783283,-0.02253477310558293
-0.7797697515590079,1.0260973637085893,1.0261379170536227,0.1811044422985963,0.9612881623621978,1.0682766491362328,0.42408508227610614,0.30014673869522995,0.8158000020445635,0.42250924578156274,0.14394668663991037,0.9484057300061233,1.008238064742899,0.6219508836455031,0.6717831405851812,0.5717053269531702,0.8194125557583263,0.562002309057371,0.6336457824208936
0.7373846939549609,-0.545980224664226,-0.42966451294720986,0.10183298375007194,0.5762871813363105,-0.3720040583875001,0.005338700211570337,0.022450801890043434,-0.2723139342642873,-0.350223285363297,-0.1547820033090483,-1.1171729008777975,-0.68042815974154,-0.10870096983912124,-0.020077682651724837,-0.16690586748768108,0.11046534409265982,0.1851428213829568,0.2622329692236167
0.9103253552143938,-0.5955714292139963,-0.27068598050636583,-0.08323098623923972,-0.1760490761717719,-0.1298039537052094,0.13144873379376862,-0.24383209587991161,0.0677696679559674,-0.03257635410507216,0.18833322514812548,-1.1873791222619505,-0.41441787433425037,-0.1991226965121325,-0.14139968239803652,-0.1680882718769726,0.23253444505015305,0.9012541918760786,1.0030128084120122
0.4317937177672521,0.19852355649739337,-0.4624293472702011,0.4604602591779567,0.09073385103906861,-0.4937722856733786,-0.3460596567325929,0.22420826620154247,0.47736435636612784,0.9277350091281175,0.9570077427001988,-0.7527910175710648,-0.19524928458292934,0.20034644989310502,0.2819573610970872,1.0796466678307404,0.6788922296116877,-0.0005088726163606383,-0.019279023879919005
1.5391297049113477,0.33079094422046895,-0.14155978559586854,-0.35391931860550774,0.19497835578705222,0.2248289472988779,1.08390674948082,-1.1022986562918449,1.527955518864314,2.9702657895764695,3.1249253862898487,-0.7472361255167604,1.2072502305766695,-0.23075602729552702,-0.08875878608009666,2.0998359479941158,3.1370184274250326,2.101203029711868,2.5251298533528908
1.1222211572619174,-0.2706753025485283,-0.7200507342583627,-0.12581522524054956,-0.6166121364087396,-0.9141550321370435,-0.7727058245159524,-0.4612165697711699,-0.43260006574482535,0.40348141523146047,0.4063030479166838,-1.2664704790503751,-1.017271046069244,-0.2570566412725434,-0.17633512872995624,0.5324406602748591,0.42465322606285605,-0.16771626165376974,-0.1169479985889991
1.4465866646211978,-0.1532226114835159,-0.4835380020049703,-0.29174135583058397,-0.3094383754940515,-0.2789344793005208,0.09861716262537301,-0.8024422605259228,0.15854148218552774,1.2660371956789798,1.346696350173985,-1.1528124653196667,-0.22848322607108104,-0.3105142823560737,-0.1789512788857756,0.8723110774666747,0.9976484488730284,0.9192379104536753,1.131532604396046
0.8244172163922843,-0.4914810862164915,-0.8140431013014762,0.06000437104074683,-0.6229392062039845,-1.121804659909553,-1.0376097987800856,-0.08501369446252169,-0.6846897584922735,-0.48683978697793,-0.595983344495019,-1.2396151044146981,-1.1146193704436511,-0.1369469071102957,-0.09436673635229291,-0.011454380793553256,-0.4994438119573157,-0.7098548672477311,-0.6840104446190122
0.21884670088913444,0.43903872670231947,-0.6310030783540076,0.8246411175050857,0.19078504604632268,-0.7970983528993826,-0.8784520876951131,0.6103118214797829,0.6061723369317048,0.94948485880427,0.7081493299915885,-0.40115712122177,-0.2787739373500654,0.42236149846483895,0.46363424989383806,1.3350120572870252,0.6678111599228388,-0.5741518396195846,-0.4311435581393398
-0.6555113912431738,-0.03068059075943252,0.6359113766156038,0.584464294687866,1.1203573951362868,1.6515239139498512,0.733832489735512,0.7431878959820919,1.4707042323324084,0.28065612647771937,0.45183071124777063,1.0778891293557147,1.5330338964481434,0.40800161829342646,0.5135485651327434,-0.05061102389680827,0.2628858146064411,0.8645999818817269,0.6237331992191275
-1.2371634003919416,2.5645940502919653,1.9352911850791743,-1.3347670106478826,0.3210225689989698,2.1271845978987844,1.5232437928599196,-1.113405245323934,0.5043411776274744,0.3381428106352393,0.3935074998406528,0.17694197540513054,0.2075960233556983,0.27720094451456395,0.12342152638968834,-0.07130514993711758,0.48023645053166797,0.9930663065662323,0.2600389281086527
-0.9138275964402196,0.9406821214499029,0.976635255069126,0.13976303028336243,1.1988910863513642,1.7557348438400189,0.9333708100755531,0.23149902712062653,0.8428241352716094,0.3501499060457607,0.32056508537523737,0.8945690390838329,0.39770495746063905,0.3677197902022593,0.3148962717837781,0.39596970613435634,0.8809684931470887,0.8058388890518601,0.18532187645457102
1.8124874051260114,-0.655117654333202,-0.6095438965571115,-0.49061799109555926,-0.3706963347502705,-0.41291886089244684,0.02708911836091811,-0.9340250998434678,-0.4420203396956248,-0.10894883081854077,0.05801711731850438,-1.304976898477695,-0.19897155965390945,-0.5498125915412752,-0.3950742987521703,-0.2046958220810569,0.392002359324165,0.4122308630211538,0.591598872647072
-0.9095093101206894,-0.6591907007256768,1.105824057478731,-0.7040443092824397,0.056482887794915004,1.4711903972786131,1.1037458087264895,-0.3855169503933878,0.23769163131883037,-0.13800499467013855,-0.11575745831969113,0.5318647754785126,1.0140742069424356,0.05988096265278882,0.017616688544272903,-0.793375417414381,0.2608433818614924,0.8281548995872476,0.582852475704337
1.2926754773381353,-0.8833521384543921,-0.9441689393856645,-0.41094109461941863,-1.29161101578568,-1.3520114862059627,-1.3037693466990443,-0.5650660880919454,-1.4779889891268239,-1.2154883090326312,-1.2911144488669222,-1.471631351200015,-1.4344929158453497,-0.45291822588951175,-0.4190054653046855,-0.9176893281589207,-1.3843671762550471,-1.2263080422959647,-1.20009689309209
-0.5132222041264342,0.47898468173695263,0.46400174475950606,1.320403160957269,1.4038641844173672,1.5094476240512205,0.3926522707637403,1.332728002844985,1.2605681366808439,0.643209609601769,0.4440068465832726,1.3552001466925194,1.4752625307996179,0.7194681843914613,0.7869944752289308,0.6612223265497713,1.0215592330671552,0.8199161527402882,0.7102953879807071
-0.30653452004787135,0.7176154733609151,-0.6105542397165382,2.1611065893915984,1.0636857972888614,-0.9299382879235947,-0.9008644300064597,2.0040317197019277,1.2301412345647045,0.5389093819902543,0.34467741874895885,2.004543762283817,0.8646349153922187,1.12847951923961,1.1453021603018185,1.4087882069678044,0.6392776573387043,-0.7352313447866977,-0.8941440174006282
1.857846342527648,-0.7745900465655617,-0.8009130677309324,-0.532742667907592,-0.977293937961033,-0.9175068650022542,-0.7109166682071115,-0.9590385355616887,-1.214892109862013,-0.7050909348037141,-0.5041983350584633,-1.394009954596954,-0.7220248314338555,-0.6498098606622389,-0.5589385410181907,-0.5319131363974191,-0.5019633250994617,-0.3637605282670163,-0.3099710857932864
0.4814137329737917,0.3098844717937166,-0.15707421745029693,0.4205126841323992,1.25333773419381,0.16651107644821764,0.3284207395641353,0.1402424207759402,1.5397875491153739,1.3543183181879745,1.7089643715744642,-0.6579213831095277,1.4452620414580426,0.24496331763978976,0.32869274432044504,1.2950039600698169,1.5335088558525969,1.011370982459646,1.050876641237639
1.6504574023409988,-0.6789989476934152,-0.4569664498471953,-0.46113868501129485,-0.10853377273694642,-0.2416835902869096,0.25937124000303136,-0.7817108773845901,-0.6150287741476292,-0.051476801374703535,0.06726533789789678,-1.309330057221532,-0.2309475165849801,-0.4552598732436017,-0.36534158127127697,-0.41558565153657734,0.2542841763733254,0.8780435444131383,1.0501032694692622
-1.2507473898895358,-0.11375984934626998,1.4470472975264619,-1.5402007508096265,-0.6150835723944481,0.4861222098929719,1.0367589010239864,-1.2262892978534417,-1.5704636879364287,-1.0774690882852616,-1.2030103397192895,-0.06455835066639463,-0.11629217056778238,-0.0315227451687117,-0.29874249349146126,-0.9113301354512255,-1.0167011166548983,-0.45738529362464914,-0.5102994719054998
-0.20948595961778188,-0.517972198848613,-0.2826039922145117,1.6810620997831995,1.3324707310290176,0.006418062277401374,0.14332296802458594,1.7812026238023353,0.7452337436245344,-0.7391736654484063,-0.5340153463402221,1.3358589701005332,0.8607696392629778,0.3297266354571716,0.3959368595848113,-0.22904474574407133,-0.18708040502108683,0.2052898428136195,-0.07306951099693887
-0.46193393844947217,0.642172180098854,0.39987601323930233,1.510678622163601,1.393780476895226,0.9466274218337343,0.16010468260722688,1.4823134456980462,1.6609374533598769,0.69817605876779,0.6226611659188307,1.705645769144424,1.5059868745078864,0.9864356027606132,1.0029451489264578,0.9635377184679444,1.127336320115461,1.1950861918664837,0.8351549467122962
0.37928867634916275,-1.129392035445113,-0.5273275946401956,0.34638783355821406,0.8979609029895332,-0.33926348609556856,-0.13948755221867165,0.568622168994263,0.004577844852895922,-0.8703498864298314,-0.6347005301311728,-0.7414764581063523,-0.1055833734968975,-0.13615622099073438,-0.08724509694013406,-1.2575666249009088,-0.940192110340907,0.11721296365714882,-0.24232352761737672
-0.7524711609039332,-0.33850328484887704,-0.2416953108465715,-0.1898403568461323,-0.4957370345753316,-0.7151630606896375,-0.7565430617032917,0.07416581664194828,-0.8132986826168006,-1.3250304149998062,-1.242448534571885,0.7608074691489778,-0.15347067590064734,0.1398059877385535,0.0913873175760265,-0.4439620395188973,-0.8046706204632651,-0.7745239755504442,-0.7752181170821083
0.2540524655256776,-0.14537127318205834,-0.9799611305386873,0.7831510010021842,-0.33497903621016256,-1.4239676245582717,-1.4700981379208131,0.7024678868838236,-0.3830025859175771,-0.3104364892391121,-0.5580128733470207,-0.5474792077176301,-0.8771289470841063,0.2156304322042536,0.2538487636793716,0.443989259088019,-0.45300332848819547,-1.280574469092912,-1.2622351258931268
1.1720847244637849,-0.7709431767002517,-0.49148156063102744,-0.3009458562177447,-0.20540112874701288,-0.45929797237548703,-0.104723135950588,-0.44146647350005747,-0.5680244516208329,-0.5270598365604717,-0.2946827080651023,-1.342135453823995,-0.4646009808565232,-0.3229670982391123,-0.23590406380387635,-0.6476663983789364,-0.27625500758382765,0.6994491205273584,0.7216811714416296
0.144413483807691,-0.6420407504366986,-0.839525894917235,0.9194685805038152,0.04535048468633557,-0.948421684124516,-1.179966383043552,1.0064103365966561,-0.3144759347993228,-1.2103512682440842,-1.2894983284710144,-0.28400350563757415,-0.6030005199163625,0.08929330910034071,0.1447952236535318,-0.36727788934269184,-0.9819195291322675,-1.124430630365097,-1.1797073112168446
1.8449656418049991,-0.690806411131489,-0.6820955845598058,-0.5287560811904076,-0.7689660894663389,-0.5772969612227916,-0.21835358869085145,-0.9899971013408692,-1.0515107372694237,-0.2701386569454866,-0.19617663743092836,-1.331894763245516,-0.3467089970256094,-0.5850452118689317,-0.5341553467568548,-0.3169431481957369,0.3538317027219902,0.27990167804352617,0.4911679392904758
-0.21060585128850978,-0.32672872123354163,-0.6512161012442064,2.1171454203907865,0.9831816489914856,-0.9123703040757996,-0.9299626294412509,2.1373276064512856,0.5716264089238058,-1.100719730947257,-1.0559225671526289,1.8935689786887198,0.5253680903343829,0.40459558577838767,0.4200486892794907,0.14306324355795672,-0.3634855400266541,-0.9535316003900512,-0.9781520364577427
0.7640100639299429,-0.7767590776258334,-0.03552351025559838,-0.13469025928035666,1.591350432513429,0.3954060954696934,1.2672523590670455,-0.19526049809955265,0.4211385855395053,-0.08823533243306281,0.6378343727779507,-1.0823274418074853,-0.0012131308210343993,-0.1846215523193587,-0.09209343031791713,-0.6860968830054311,0.3083557796199554,1.7707288240361674,1.927552783888365
1.3494840012153053,-0.9304474760782012,-0.4054992287320851,-0.45688054380887944,0.22998496621798734,-0.15414108044323094,0.21530321790466384,-0.6129851656809174,-0.27440812341917337,-0.47142265242206016,-0.29451112931893225,-1.3136303396997087,-0.7331084753381535,-0.4373654495377184,-0.3679618899137454,-1.0261474858624124,0.17180364875708762,1.1558333648643446,1.0595214784160734
-0.5912718935141452,-0.5793736785651229,-0.25884716585221396,0.694464006849505,0.9029651272298165,0.28431707521593047,-0.29218845400715493,0.9318998079170823,0.3490293800625015,-0.8340043176878067,-0.7484712742354763,1.1609702407348905,0.4119894889140888,0.18515762459634524,0.2121640935173457,-0.4080708407732433,-0.6774116994174614,-0.4988355409898039,-0.5627083960219554
-0.36207681468507474,-0.7286016882018389,-0.1327447419412845,1.5258485383841975,0.9785933687337214,0.21443293124699794,-0.004884913007680703,1.6910806101869609,0.5908085261387429,-0.87527837936982,-0.8227684984512083,1.356137498674684,0.6263126789462533,0.04340212216096048,0.0893732238760588,-0.44963635105086946,-0.49079234243838926,-0.11317499936001052,-0.18104096501440792
0.4179912700361802,0.6983179915835273,-0.9245877891104739,0.4196977736592844,-0.6182491153898296,-1.3483486594724658,-1.396701790102984,0.06865553832687242,0.19691702532915503,1.7057105459143056,1.2684269518235802,-0.7512326098140507,-0.986343881553094,0.2774540425528357,0.3240740518164593,1.8337110884408225,0.637357744559521,-1.2653902817483587,-1.2429586156875374
