,epoch,train,validation
0,20,-1.4466546773910522,-1.4324713945388794
1,40,-1.2309017181396484,-1.1991362571716309
2,60,-0.9484174251556396,-0.9643458127975464
3,80,-0.9380332827568054,-0.9389303922653198
4,100,-0.8594278693199158,-0.8672319054603577
5,120,-0.8611004948616028,-0.8616528511047363
6,140,-0.7582838535308838,-0.7563920021057129
7,160,-0.7135786414146423,-0.7305863499641418
8,180,-0.6770897507667542,-0.6890190243721008
9,200,-0.7418066263198853,-0.7556002736091614
10,220,-0.6092473268508911,-0.6090764999389648
11,240,-0.7533373236656189,-0.7379201054573059
12,260,-0.7082887887954712,-0.7066280841827393
13,280,-0.9518116116523743,-0.9479806423187256
14,300,-0.5751196146011353,-0.5865711569786072
15,320,-1.0335193872451782,-1.0188897848129272
16,340,-0.5836012959480286,-0.5904340147972107
17,360,-0.574046790599823,-0.5964437127113342
18,380,-0.5886756777763367,-0.5807256102561951
19,400,-0.5706643462181091,-0.5817927718162537
20,420,-0.6232650876045227,-0.6257754564285278
21,440,-0.9506947994232178,-0.9525856971740723
22,460,-0.5441527962684631,-0.5560520887374878
23,480,-0.8766421675682068,-0.8704770803451538
24,500,-0.8002229928970337,-0.8168454766273499
25,520,-0.5700982213020325,-0.5772609114646912
26,540,-0.5442415475845337,-0.5513010621070862
27,560,-0.6200231313705444,-0.620070219039917
28,580,-0.5628160834312439,-0.5670643448829651
29,600,-0.5777407288551331,-0.5811528563499451
30,620,-0.5604655742645264,-0.5662265419960022
31,640,-0.8428606986999512,-0.840612530708313
32,660,-0.6184984445571899,-0.6162191033363342
33,680,-0.6250782608985901,-0.6075942516326904
34,700,-0.5859469175338745,-0.5823380351066589
35,720,-0.6838117837905884,-0.668953537940979
36,740,-0.6885952353477478,-0.6965546607971191
37,760,-0.6239332556724548,-0.6119776964187622
38,780,-0.5973814129829407,-0.5991700291633606
39,800,-0.7166373133659363,-0.7247769236564636
40,820,-0.5621819496154785,-0.5459627509117126
41,840,-0.6025795340538025,-0.5904776453971863
42,860,-0.6362823843955994,-0.6449347138404846
43,880,-0.7843135595321655,-0.7708098292350769
44,900,-0.5822442770004272,-0.5929728746414185
45,920,-0.9097034335136414,-0.8988704681396484
46,940,-0.5488260984420776,-0.5405797958374023
47,960,-0.5896857976913452,-0.5944077372550964
48,980,-0.6922048330307007,-0.6861759424209595
49,1000,-0.6468780040740967,-0.6621468663215637
