,epoch,train,validation
0,20,-1.064295768737793,-1.0440917015075684
1,40,-0.8479660749435425,-0.8340230584144592
2,60,-0.796911358833313,-0.7961145639419556
3,80,-0.6382055878639221,-0.6457029581069946
4,100,-0.5666429996490479,-0.57498699426651
5,120,-0.6214025020599365,-0.6267346739768982
6,140,-0.6559606790542603,-0.6640000939369202
7,160,-0.6190724968910217,-0.6397107243537903
8,180,-0.6752077341079712,-0.6778825521469116
9,200,-0.5473856925964355,-0.5600236058235168
10,220,-0.5575127005577087,-0.539838433265686
11,240,-0.617128849029541,-0.6311388611793518
12,260,-0.5618589520454407,-0.5549294948577881
13,280,-0.6740602254867554,-0.6738290786743164
14,300,-0.5920394659042358,-0.592104971408844
15,320,-0.6032088398933411,-0.6030763387680054
16,340,-0.5665073394775391,-0.579628050327301
17,360,-0.6122688055038452,-0.613595187664032
18,380,-0.5675857067108154,-0.5718947649002075
19,400,-0.6052784323692322,-0.5925863981246948
20,420,-0.5547837615013123,-0.5757014155387878
21,440,-0.6814932227134705,-0.6703245639801025
22,460,-0.5493603944778442,-0.5524153709411621
23,480,-0.5850278735160828,-0.5798227787017822
24,500,-0.6493038535118103,-0.6441878080368042
25,520,-0.6049941182136536,-0.6079429388046265
26,540,-0.7745203375816345,-0.7724171280860901
27,560,-0.620869517326355,-0.6192435622215271
28,580,-0.654107928276062,-0.6548671722412109
29,600,-0.7753642797470093,-0.7865408658981323
30,620,-0.6169294118881226,-0.6132459044456482
31,640,-0.5497323870658875,-0.5599182844161987
32,660,-0.5468315482139587,-0.5614814162254333
33,680,-0.6173245310783386,-0.6141723394393921
34,700,-0.588410496711731,-0.5956030488014221
35,720,-0.6035879850387573,-0.6047088503837585
36,740,-0.5652607679367065,-0.5628992319107056
37,760,-0.6826686859130859,-0.6638360619544983
38,780,-0.6179295778274536,-0.6057303547859192
39,800,-0.6041134595870972,-0.584561288356781
40,820,-0.5707614421844482,-0.5677744150161743
41,840,-0.632432758808136,-0.638179361820221
42,860,-0.623955249786377,-0.618319034576416
43,880,-0.590894877910614,-0.5824819803237915
44,900,-0.5744054317474365,-0.5641035437583923
45,920,-0.6037073135375977,-0.5970585942268372
46,940,-0.5668615698814392,-0.5714095234870911
47,960,-0.6332130432128906,-0.6107607483863831
48,980,-0.643077552318573,-0.6565664410591125
49,1000,-0.5908856391906738,-0.6060490012168884
