,discriminator,generator,fooling,wasserstein distance
0,0.0025139144488743373,0.9185972349984305,0.47873904619898117,0.26936096
1,-0.012640406404222761,0.9727449059486389,0.493060964345932,0.16034229
2,-0.0448040281023298,1.017799777644021,0.5043529229504722,0.15286477
3,-0.07076396942138671,1.0436399596078054,0.5102071591785976,0.14585523
4,-0.05762608732495989,1.0558545589447021,0.5125558495521545,0.14389278
5,-0.05032557759966169,1.0836422000612531,0.5181398953710283,0.16192268
6,6.918055670601981e-05,1.0284658704485212,0.503618278673717,0.16078386
7,0.0190683228628976,0.9357949256896972,0.482000834601266,0.15040791
8,-0.03604917015348162,1.0080030032566616,0.5009771823883057,0.14996535
9,-0.023050684588296073,1.0314369542258126,0.5067074707576207,0.14704776
10,-0.025310209819248745,1.041090212549482,0.5092283759798323,0.14625302
11,-0.027077434744153705,1.0443594285420008,0.5100148507526943,0.16522284
12,-0.027962425776890346,1.0372860636029924,0.5083078384399414,0.15527768
13,-0.025063041278294156,1.0373115641730173,0.5083555340766907,0.18225867
14,-0.020306324958801268,1.0282411370958602,0.5062439373561314,0.16495666
15,-0.01973059858594622,1.0279262713023594,0.5062450596264431,0.14703484
16,-0.018621068341391427,1.0255368947982788,0.5056152071271623,0.16310894
17,-0.01698533977781023,1.0238432168960572,0.5052449532917568,0.1720728
18,-0.01385197298867362,1.0174808927944727,0.5037290700844356,0.15832871
19,-0.010126193932124546,1.0218349729265486,0.5048539025442941,0.16224056
20,-0.006830229078020368,1.0115410344941276,0.5025189391204289,0.15925443
21,-0.005642713819231306,1.0110886880329677,0.5025004616805485,0.16670798
22,-0.004497764791761126,1.0108426809310913,0.5024646733488355,0.17640555
23,-0.004530836854662214,1.0075659019606453,0.5016897763524737,0.15368107
24,-0.0075668505259922575,0.9999865480831691,0.4997989961079189,0.1603146
25,-0.008662664890289306,1.0101869106292725,0.5023971651281629,0.15936904
26,-0.010629211153302873,1.0114550454275948,0.5026639265673501,0.16500887
27,-0.009095457621983119,1.0070698721068245,0.5015624591282436,0.15387772
28,-0.008146887166159494,1.0039693355560302,0.5008560470172337,0.15477335
29,-0.010007299695696149,1.0101333260536194,0.502383417742593,0.17004383
30,-0.010555245195116315,1.0113010423524038,0.5026715755462646,0.17013866
31,-0.010931098461151123,1.0116582189287457,0.5027442106178829,0.14934371
32,-0.012007021903991699,1.0126706770488194,0.5029348467077528,0.1663827
33,-0.01277515377317156,1.0146648270743235,0.5034627982548305,0.15285109
34,-0.01219310930797032,1.0155392169952393,0.5036688004221235,0.15323879
35,-0.014354532105582102,1.0145438160215106,0.5034250582967486,0.17144006
36,-0.014757938044411795,1.0160195589065553,0.5037661756787981,0.1453421
37,-0.016405788489750453,1.018341510636466,0.5043562361172267,0.16199568
38,-0.01782508066722325,1.0192299945013863,0.5045546157019479,0.18103968
39,-0.017907612664358957,1.021033958026341,0.5049643754959107,0.14260486
40,-0.020547318458557128,1.0233950683048794,0.5055108819689069,0.1586493
41,-0.020424824101584298,1.0241421733583722,0.5056782552174159,0.16025782
42,-0.021148599897112166,1.0232732193810599,0.5054777690342495,0.1660226
43,-0.022467010361807687,1.025231889316014,0.5059405599321638,0.14975856
44,-0.02555497373853411,1.0282498802457536,0.5065003429140363,0.1896181
45,-0.025362621034894672,1.0278845480510166,0.5064840401921954,0.14760612
46,-0.025110714776175363,1.0280711105891636,0.5065051419394356,0.14697064
47,-0.027731387955801826,1.0285532065800258,0.5066298638071333,0.17460178
48,-0.026176520756312778,1.027505053792681,0.5063477175576346,0.16637927
49,-0.02924241849354335,1.0382135527474539,0.5088687607220241,0.17766903
