5.909228220581269619e-01,-1.097997932225627249e+00,-7.544454936789118937e-02,9.349208626844296433e-02,4.369334883567587702e-01,1.668062625613882632e+00,1.838483627318274083e+00
-1.253257860059648232e+00,2.143999192653658792e+00,2.213520174356086834e+00,6.341782314189465808e-01,1.040840822311399183e+00,9.874527639446676330e-01,3.963653921349540310e-01
-8.394534932369537850e-03,-1.363568377122405417e+00,6.170005666306254549e-02,6.522011029239647151e-01,1.534667805821313402e-01,1.148489832082191908e+00,1.003568111374589344e+00
-1.296601563125114209e+00,3.305854248095078329e+00,4.599201150833668983e+00,-1.047956442382622866e+00,6.526146790548447152e-01,1.149366183562848809e+00,1.509895618592301592e+00
-1.122207145363609326e+00,1.579444179727745867e+00,2.159338535852004526e+00,-5.192855449021294145e-01,9.422437065637028208e-01,8.078886552229102014e-01,1.041765598099969603e+00
-8.342541681991993974e-01,-6.199444986068891605e-01,6.751213437057755271e-04,8.864984324891835854e-01,1.946701823243359941e+00,1.370755566902257805e-01,-6.975049174249980943e-01
6.951165963161678452e-01,-6.602852864615309514e-01,-9.748590729344315253e-01,-7.716057459723649758e-01,3.629856515459864985e-01,2.958803542599426351e-01,-1.389976571466930100e+00
2.974092077432284320e-01,-1.443820763083414116e+00,-8.590672626638470311e-01,4.543109558839783513e-02,-7.955304584894468123e-01,1.099542556849970154e+00,-1.091959271269582255e+00
2.006200242775801001e+00,-2.302682201820471786e-02,-2.072815573978074588e-01,-1.167747479567532998e-01,1.596291003163623490e-01,-1.685973623076764349e+00,3.333578292956295375e+00
-4.735468169681384398e-01,-5.493725203260809709e-01,-4.456557641045257867e-01,4.899952593788122757e-01,2.415038123044918272e+00,-1.217518371413414346e+00,-7.169239948935431928e-01
-3.904306630165627623e-01,1.108423598659108222e+00,-3.352422581060050533e-01,-1.516551101513060384e+00,-7.277449414129055771e-01,-6.598140695336232042e-01,-5.365735378993009563e-01
1.686314396822660155e+00,-3.936283347500674212e-01,-9.389179254225130666e-01,-1.246208028937808132e+00,6.279654001179205691e-01,1.488967555894257666e+00,-8.047809230694298321e-01
-1.287905484196245176e+00,5.510713402151793394e-01,-3.440552639211313379e-01,6.882468459339978750e-01,-1.282353717493698086e+00,1.671120669072768461e+00,-1.484698895488707260e+00
5.067545450937348539e-01,1.664954349417779866e-01,-7.005196484924478550e-01,3.398046635036727214e-01,4.369334883567587702e-01,-1.017681744658906817e+00,-6.351375157935017501e-01
-8.055214830701473705e-01,-6.600238585412548931e-01,7.301100411745683472e-01,-1.288261395782847485e+00,-1.854608048005753351e-01,4.381919898761522658e-01,4.527477278622022427e-01
-7.297271051178200185e-01,8.717993248472367673e-01,-7.716868293835781323e-01,-1.084002185392656692e+00,-1.781501615966411434e+00,7.775891898602417251e-01,-1.414846039530685884e+00
-5.184784891521125871e-01,-1.144152219515488289e+00,-9.482857653536501674e-01,-1.186131790587751977e+00,3.321740528748313714e-01,7.680178627229757859e-01,-1.744707140787648658e+00
-1.201211857910519321e+00,1.688614819956092861e+00,-6.808948380082374685e-01,1.391138834629654042e+00,1.473044608479003037e-01,-1.826959118780510094e-01,-1.322136991810229478e+00
-7.231254685778673585e-02,6.256532992893065748e-01,-7.763909750058307635e-01,2.140060024837560360e-02,-1.669738455978822533e-01,1.231502509946844848e+00,-1.056116004682453369e+00
-7.823314317855619704e-01,1.786960895935445937e+00,-2.055907344714679452e-01,-2.249119769868545005e-01,-1.484868863951891715e-01,-8.095646802391117669e-01,-5.297369956769160115e-01
1.831914511391752098e+00,-3.785766774270153956e-01,-5.238476904942896972e-01,-6.093999024272135356e-01,1.164928621767451766e-01,4.355040991156923780e-01,9.548496513600320812e-01
-4.572884329951123483e-01,-1.056640642293157351e+00,-8.460324911882201315e-02,-6.814913884472805217e-01,3.638270563174157701e-02,8.825230413346824010e-01,-2.761348436456168010e-01
1.975989073519721417e+00,-8.862131715163745760e-01,-4.672301113452500543e-01,1.343077843949609607e+00,7.142378763971544142e-01,1.469637451173450904e+00,1.742993443601579928e+00
-1.226662939891891790e+00,2.686017794367751232e+00,2.251541135194202514e+00,-3.811101966970001365e-01,-1.245379799088311978e+00,-1.379700373664418667e+00,5.107835528711436313e-01
-6.081771193774188067e-01,-1.384530540747417771e+00,-9.466775862515683926e-01,-6.634685169422641637e-01,-2.039477640032684169e-01,1.596773651927091420e+00,-1.667446558631728859e+00
-3.961120159503957183e-02,-6.459513733442062700e-01,1.407652058172860314e-02,5.801096169038970629e-01,6.094784409152275151e-01,-3.470409420894780134e-02,8.268343677593212870e-01
-1.265231573723001102e+00,3.190886511015274429e+00,-9.104148651619681232e-01,-8.977658465074828120e-01,4.246088488882967527e-01,2.582261426428851814e-01,6.647190415772995242e-02
1.702443405323647907e+00,-4.900831081151444529e-02,-7.327146990448691888e-01,-6.454456454372466956e-01,1.034678502577168313e+00,1.616736918012132707e+00,1.471012940702618177e-01
1.407147683812118188e+00,-6.218540419292665211e-01,-4.927479366270358652e-01,7.543307081190591123e-01,-4.627651928409714510e-01,9.800546646134969953e-01,1.015272672076944938e+00
-1.280805420693220897e+00,1.068347865288172160e+00,4.397141887852892062e+00,-7.535828744673481738e-01,-1.368626193772932709e+00,-1.589802996098110377e+00,1.249594126262632443e+00
-1.095798015261746361e+00,-1.462535279034780533e+00,2.134159299401140686e+00,-4.468326193668627905e-02,2.082272857396442411e+00,3.775592024622811960e-01,3.174607422886897012e-01
1.437260450116140786e+00,2.359802513552362035e-01,-4.813666771861357940e-01,-3.751025728619946653e-01,9.422437065637028208e-01,1.352105195586273956e+00,1.081714911966744408e+00
4.616395537474847766e-01,-7.075466624027253459e-01,3.796752887474810767e-02,-6.334303977672360864e-01,-1.380950833241394893e+00,-1.646517419918759051e-01,1.804157825787741976e+00
1.295596078888895164e+00,-1.005987366553819262e+00,-9.119017387090847526e-01,-5.793617832521854583e-01,-3.025448797509648347e-01,6.803346133863840128e-01,-1.152918733843910637e+00
-1.200842931221221210e+00,3.160098851282272525e-01,2.738295902562662310e+00,-2.629895091646958834e-03,-7.523942203498297232e-01,-2.528746339127874165e-01,1.003428554052737010e+00
-8.317419281302766976e-01,-9.646607053146630806e-01,-8.822185033228556739e-01,-4.411864350470562357e-01,1.534667805821313402e-01,-9.052263408060795546e-01,-1.763261198400493113e+00
-8.912366265391040709e-01,-1.198939856402953419e+00,6.639562473529915243e-01,8.023916987991048799e-01,4.870734510020362923e-02,-7.729530068970407175e-01,-1.646691740983194652e-01
-3.953008197046861683e-01,5.139597264871339499e-01,3.015794168922622531e-01,2.875021921876040221e+00,7.450494750683095413e-01,2.603013099181649692e-01,4.672575673886262826e-01
-1.302355701389600551e+00,1.556645105365601189e+00,9.367059888486811703e-01,4.599571402037841983e-01,1.120950978856402491e+00,1.334762726214292705e+00,-4.814236640903519771e-01
-7.673715774393777833e-01,4.890564987209440329e-01,-8.524751199276860980e-01,3.199433608966343101e+00,-2.162724034717304622e-01,6.976684121430088981e-01,-1.585246707211264150e+00
-9.041455484215098481e-01,-5.435110477637542514e-01,1.034542027066249537e+00,1.913802108275142189e+00,1.996000381117208233e+00,-3.562827667493494443e-01,6.208300952215463075e-01
-1.341998960469390212e-01,-1.196724292337120854e+00,-8.192006922078515219e-01,-1.150086047577718373e+00,-1.553495785799863249e+00,-6.246882712874360921e-01,-1.378066502303282093e+00
-1.245936503594384348e+00,-3.782006974053639392e-01,2.946551518536248970e+00,7.002620936040091504e-01,2.397392568613656849e-01,6.087176014186119755e-01,4.501579679402341605e-01
1.005302276669006289e+00,-1.139862349750730974e+00,-3.988679220210699095e-01,-1.768509863068093713e-01,2.520638963298277302e-01,-1.244182784509555884e+00,6.384113735276397694e-01
9.960307678255395647e-01,-1.201756823885486325e+00,-4.228470736148156606e-01,5.801096169038970629e-01,7.512117948025405223e-01,-1.691146767671834361e+00,5.881607272200031211e-01
1.367743069554553603e+00,-1.060746030353015179e+00,-8.629902920351862905e-01,9.105289278292054700e-01,-2.224347232059614987e-01,3.272062553262213846e-01,-8.151069871875815664e-01
7.363745940720883842e-01,-3.751541594963719167e-02,-6.839497149576763135e-01,-1.228185157432791108e+00,-1.017373968921763794e+00,1.105541796903654284e+00,-2.791373870385489009e-01
1.081767160953468199e-01,-6.387028309952902383e-02,-8.454117757869820116e-01,-3.330492060169553681e-01,1.534667805821313402e-01,1.020662252975496065e+00,-1.033200927974089245e+00
-4.338243543286513515e-01,-6.764348464437393016e-01,-1.406492735592659027e-01,1.349085467784615133e+00,1.305820570883333254e+00,-1.107411259219590827e+00,-1.721057539197232700e-01
