,epoch,train,validation
0,20,-1.1025984287261963,-1.1162047386169434
1,40,-1.0592756271362305,-1.079143762588501
2,60,-1.0205377340316772,-1.0462472438812256
3,80,-0.9690793752670288,-1.0062220096588135
4,100,-0.9334539175033569,-0.9734978675842285
5,120,-0.9269899725914001,-0.9657396078109741
6,140,-0.9113739132881165,-0.9468960762023926
7,160,-0.8822406530380249,-0.9301581978797913
8,180,-0.8658103942871094,-0.908087968826294
9,200,-0.8542501330375671,-0.8910884857177734
10,220,-0.8459128141403198,-0.8800053000450134
11,240,-0.8298299908638,-0.8629488945007324
12,260,-0.8217957615852356,-0.8668935298919678
13,280,-0.8288304209709167,-0.8606410026550293
14,300,-0.8119019269943237,-0.8516570925712585
15,320,-0.8017469048500061,-0.8440533876419067
16,340,-0.8090667128562927,-0.8503226637840271
17,360,-0.7983673214912415,-0.8389045596122742
18,380,-0.8089185953140259,-0.8387562036514282
19,400,-0.7974306344985962,-0.8239969611167908
20,420,-0.7931492328643799,-0.8291236758232117
21,440,-0.786241352558136,-0.829145610332489
22,460,-0.8069425225257874,-0.8273114562034607
23,480,-0.7730733752250671,-0.8108964562416077
24,500,-0.8115450739860535,-0.843106746673584
25,520,-0.7883195281028748,-0.8168834447860718
26,540,-0.8039596080780029,-0.8296442031860352
27,560,-0.79323810338974,-0.8171899318695068
28,580,-0.7953430414199829,-0.8106234669685364
29,600,-0.7846766114234924,-0.8080005645751953
30,620,-0.7966933846473694,-0.8278440237045288
31,640,-0.8074066042900085,-0.8418903946876526
32,660,-0.7878150343894958,-0.8147274851799011
33,680,-0.7871180176734924,-0.8185462355613708
34,700,-0.793785572052002,-0.8169974684715271
35,720,-0.7997824549674988,-0.8255310654640198
36,740,-0.7950015664100647,-0.8281987309455872
37,760,-0.7869893908500671,-0.8212893605232239
38,780,-0.7876680493354797,-0.8179152011871338
39,800,-0.7868790626525879,-0.8029625415802002
40,820,-0.7857967019081116,-0.8191463351249695
41,840,-0.8075559735298157,-0.8419410586357117
42,860,-0.784221351146698,-0.8076919913291931
43,880,-0.7970120310783386,-0.8155377507209778
44,900,-0.7970399856567383,-0.8262578248977661
45,920,-0.7906355857849121,-0.8097335696220398
46,940,-0.8235493302345276,-0.8479363322257996
47,960,-0.8004148602485657,-0.8240213394165039
48,980,-0.8394458293914795,-0.8633295893669128
49,1000,-0.9020920395851135,-0.927661120891571
50,1020,-0.820497453212738,-0.8508488535881042
51,1040,-0.8702160716056824,-0.9009833335876465
52,1060,-0.8812592029571533,-0.9051348567008972
53,1080,-0.8398434519767761,-0.8692916035652161
54,1100,-0.8858841061592102,-0.9135468602180481
55,1120,-0.8960756659507751,-0.9144784212112427
56,1140,-0.8887845277786255,-0.9090120196342468
57,1160,-0.851571798324585,-0.8863880038261414
58,1180,-0.8854436874389648,-0.9030377864837646
59,1200,-0.8249057531356812,-0.8509150147438049
60,1220,-0.8349395394325256,-0.8688095808029175
61,1240,-0.899014949798584,-0.9530709385871887
62,1260,-0.8238589763641357,-0.8504106998443604
63,1280,-0.8462082743644714,-0.8725637793540955
64,1300,-0.8296120762825012,-0.8599174618721008
65,1320,-0.8640714287757874,-0.8987898826599121
66,1340,-0.8236668109893799,-0.8648928999900818
67,1360,-0.8139467835426331,-0.8483437299728394
68,1380,-0.858347475528717,-0.9037983417510986
69,1400,-0.8126699328422546,-0.8486466407775879
70,1420,-0.8354325890541077,-0.8645581007003784
71,1440,-0.7894736528396606,-0.8276922106742859
72,1460,-0.893959641456604,-0.9258979558944702
73,1480,-0.8401445150375366,-0.8772179484367371
74,1500,-0.8472335338592529,-0.8842002153396606
75,1520,-0.8065314292907715,-0.851547122001648
76,1540,-0.8384203910827637,-0.8752481937408447
77,1560,-0.8356075882911682,-0.8820986151695251
78,1580,-0.8386409282684326,-0.8791912198066711
79,1600,-0.8498532176017761,-0.888225257396698
80,1620,-0.8527154922485352,-0.8909341096878052
81,1640,-0.8216303586959839,-0.8738411664962769
82,1660,-0.8099035024642944,-0.8504358530044556
83,1680,-0.9069120287895203,-0.9374088644981384
84,1700,-0.856420636177063,-0.8951576352119446
85,1720,-0.802409827709198,-0.8426342606544495
86,1740,-0.825921893119812,-0.862024188041687
87,1760,-0.9001713991165161,-0.9277268052101135
88,1780,-0.8964456915855408,-0.9225119352340698
89,1800,-0.8884314894676208,-0.9189519286155701
90,1820,-0.9631472229957581,-0.9924365282058716
91,1840,-0.9764406681060791,-1.0007727146148682
92,1860,-0.8561784029006958,-0.8856768608093262
93,1880,-0.8598930835723877,-0.8969319462776184
94,1900,-0.8254822492599487,-0.8624080419540405
95,1920,-0.8780714273452759,-0.9050988554954529
96,1940,-0.8632031083106995,-0.8911792039871216
97,1960,-0.972258448600769,-1.000956416130066
98,1980,-1.0123200416564941,-1.0390830039978027
99,2000,-0.8363016843795776,-0.8793384432792664
