,epoch,train,validation
0,100,-1.5572739839553833,-1.611029028892517
1,200,-1.5370979309082031,-1.581602692604065
2,300,-1.5213834047317505,-1.5622888803482056
3,400,-1.4953644275665283,-1.5330268144607544
4,500,-1.4587855339050293,-1.4918429851531982
5,600,-1.4107229709625244,-1.438689112663269
6,700,-1.3640092611312866,-1.3874566555023193
7,800,-1.3309557437896729,-1.3527203798294067
8,900,-1.320922613143921,-1.3475251197814941
9,1000,-1.3143006563186646,-1.3446366786956787
10,1100,-1.2749481201171875,-1.3069871664047241
11,1200,-1.2268842458724976,-1.2582170963287354
12,1300,-1.1842947006225586,-1.2156306505203247
13,1400,-1.1473712921142578,-1.177712082862854
14,1500,-1.1244382858276367,-1.152653455734253
15,1600,-1.123468041419983,-1.1452711820602417
16,1700,-1.1214128732681274,-1.1464899778366089
17,1800,-1.121788740158081,-1.1445024013519287
18,1900,-1.1163047552108765,-1.139100432395935
19,2000,-1.112013339996338,-1.1349549293518066
20,2100,-1.1090866327285767,-1.1312143802642822
21,2200,-1.1074419021606445,-1.1310175657272339
22,2300,-1.1057885885238647,-1.1254477500915527
23,2400,-1.1018530130386353,-1.1235401630401611
24,2500,-1.0964899063110352,-1.1225446462631226
25,2600,-1.0967662334442139,-1.1180734634399414
26,2700,-1.0921014547348022,-1.1139812469482422
27,2800,-1.0899646282196045,-1.1150654554367065
28,2900,-1.0865730047225952,-1.1079685688018799
29,3000,-1.0796881914138794,-1.1069285869598389
30,3100,-1.0796810388565063,-1.103843331336975
31,3200,-1.075729489326477,-1.1024307012557983
32,3300,-1.0704257488250732,-1.096642255783081
33,3400,-1.070488452911377,-1.0947167873382568
34,3500,-1.064113736152649,-1.090449333190918
35,3600,-1.063786268234253,-1.0940181016921997
36,3700,-1.0618762969970703,-1.0898659229278564
37,3800,-1.060741662979126,-1.0875945091247559
38,3900,-1.0590910911560059,-1.0853285789489746
39,4000,-1.056879997253418,-1.0835856199264526
40,4100,-1.057425618171692,-1.0827304124832153
41,4200,-1.0554860830307007,-1.081316351890564
42,4300,-1.0513226985931396,-1.075762152671814
43,4400,-1.054266333580017,-1.080556869506836
44,4500,-1.0488885641098022,-1.075618028640747
45,4600,-1.047021508216858,-1.077495813369751
46,4700,-1.0446816682815552,-1.0735924243927002
47,4800,-1.0420764684677124,-1.070529818534851
48,4900,-1.040730357170105,-1.0714038610458374
49,5000,-1.0380409955978394,-1.0691760778427124
50,5100,-1.0366830825805664,-1.0666271448135376
51,5200,-1.033699870109558,-1.0535203218460083
52,5300,-1.0250437259674072,-1.0515859127044678
53,5400,-1.0221045017242432,-1.0517290830612183
54,5500,-1.0204963684082031,-1.0443737506866455
55,5600,-1.0124926567077637,-1.0425680875778198
56,5700,-1.0124458074569702,-1.0390678644180298
57,5800,-1.0094928741455078,-1.03074312210083
58,5900,-0.998400092124939,-1.0231585502624512
59,6000,-0.9916185140609741,-1.0214736461639404
60,6100,-0.9840383529663086,-1.014970064163208
61,6200,-0.9768605828285217,-1.0065263509750366
62,6300,-0.9685591459274292,-0.9997514486312866
63,6400,-0.9669641256332397,-0.9911292195320129
64,6500,-0.9592966437339783,-0.9857062101364136
65,6600,-0.9493368268013,-0.9778388738632202
66,6700,-0.9414806365966797,-0.9736775755882263
67,6800,-0.9297360181808472,-0.9686133861541748
68,6900,-0.9286215901374817,-0.9587699174880981
69,7000,-0.9200124740600586,-0.9585418105125427
70,7100,-0.9145622849464417,-0.9524787068367004
71,7200,-0.9137150645256042,-0.944852888584137
72,7300,-0.9124220609664917,-0.9439957737922668
73,7400,-0.9102288484573364,-0.9373006820678711
74,7500,-0.9107091426849365,-0.9432905316352844
75,7600,-0.9001244902610779,-0.9327290058135986
76,7700,-0.8933524489402771,-0.9346674680709839
77,7800,-0.9028425812721252,-0.930515706539154
78,7900,-0.8991817831993103,-0.9357842803001404
79,8000,-0.8945140242576599,-0.9261890649795532
80,8100,-0.8922346830368042,-0.9300419688224792
81,8200,-0.8961052894592285,-0.9232298135757446
82,8300,-0.8904463052749634,-0.9257199168205261
83,8400,-0.8879839777946472,-0.9254471659660339
84,8500,-0.8863723278045654,-0.9208287000656128
85,8600,-0.8879454731941223,-0.9261417388916016
86,8700,-0.8878279328346252,-0.9231398105621338
87,8800,-0.885653555393219,-0.9155279994010925
88,8900,-0.8859643340110779,-0.9117483496665955
89,9000,-0.8812676668167114,-0.912431538105011
90,9100,-0.8818128108978271,-0.9135971665382385
91,9200,-0.8798897862434387,-0.9103854298591614
92,9300,-0.8817322850227356,-0.9111787676811218
93,9400,-0.8792724609375,-0.9115564227104187
94,9500,-0.8801955580711365,-0.9142001867294312
95,9600,-0.8747039437294006,-0.9086472988128662
96,9700,-0.8718875050544739,-0.9031990766525269
97,9800,-0.8770322203636169,-0.901547908782959
98,9900,-0.871104896068573,-0.9051225781440735
99,10000,-0.8700323700904846,-0.8991550207138062
100,10100,-0.8753967881202698,-0.9010250568389893
101,10200,-0.8669429421424866,-0.8994953036308289
102,10300,-0.8707125782966614,-0.8986743092536926
103,10400,-0.8651675581932068,-0.8930795788764954
104,10500,-0.8646338582038879,-0.8858702778816223
105,10600,-0.8594385385513306,-0.8925243616104126
106,10700,-0.863751232624054,-0.8969931602478027
107,10800,-0.8708932399749756,-0.8948455452919006
108,10900,-0.8649358749389648,-0.8885749578475952
109,11000,-0.8536826968193054,-0.8878403902053833
110,11100,-0.8566558957099915,-0.8894228339195251
111,11200,-0.8571430444717407,-0.8868915438652039
112,11300,-0.8558577299118042,-0.8857818245887756
113,11400,-0.8526421785354614,-0.8824493885040283
114,11500,-0.8488147258758545,-0.8834947943687439
115,11600,-0.8518369197845459,-0.8780367970466614
116,11700,-0.8408243060112,-0.8744360208511353
117,11800,-0.8496949672698975,-0.8706074953079224
118,11900,-0.8425429463386536,-0.8754956126213074
119,12000,-0.8482195734977722,-0.8724530339241028
120,12100,-0.8329803347587585,-0.8719767928123474
121,12200,-0.8380372524261475,-0.8732901215553284
122,12300,-0.8399583101272583,-0.8626107573509216
123,12400,-0.8343960642814636,-0.8669072389602661
124,12500,-0.8335274457931519,-0.8685541749000549
125,12600,-0.838509738445282,-0.8644679188728333
126,12700,-0.829882025718689,-0.8604028224945068
127,12800,-0.8304023146629333,-0.8641374707221985
128,12900,-0.8299375176429749,-0.8592764735221863
129,13000,-0.8262415528297424,-0.8616594076156616
130,13100,-0.8227566480636597,-0.8585128784179688
131,13200,-0.820645809173584,-0.8465021252632141
132,13300,-0.82314133644104,-0.8559039831161499
