,epoch,discriminator,wasserstein distance,generator
60,1220,-2.781447649002075,1.4044408,-2.3009421825408936
61,1240,-4.28948974609375,1.2871895,-3.1969666481018066
62,1260,-2.1435651779174805,1.2615294,-3.2546918392181396
63,1280,-3.7240653038024902,1.2213254,-3.794511079788208
64,1300,-2.51127552986145,1.2758975,-4.7549214363098145
65,1320,-3.409848928451538,1.158405,-5.266140937805176
66,1340,-3.4073874950408936,1.1141176,-5.247323989868164
67,1360,-3.4916632175445557,1.0832012,-5.687654972076416
68,1380,-3.4294841289520264,1.1527641,-6.504856109619141
69,1400,-3.1854944229125977,1.1494088,-6.657429218292236
70,1420,-3.778912305831909,1.0686145,-7.008536338806152
71,1440,-4.965956687927246,0.8979385,-7.981916904449463
72,1460,-3.5528528690338135,0.9730481,-8.235522270202637
73,1480,-4.458827018737793,1.0372854,-8.510235786437988
74,1500,-4.31199836730957,0.9934069,-9.723915100097656
75,1520,-4.126633644104004,0.8950712,-10.036087989807129
76,1540,-3.0347063541412354,1.0343782,-9.923470497131348
77,1560,-3.786667823791504,0.85841346,-9.858217239379883
78,1580,-4.320274353027344,0.88525426,-11.158785820007324
79,1600,-3.540175199508667,0.8406697,-10.836250305175781
80,1620,-3.611591339111328,0.7804229,-11.403395652770996
81,1640,-3.737314224243164,0.7746855,-10.902173042297363
82,1660,-3.3912458419799805,0.8555826,-11.707833290100098
83,1680,-3.449335813522339,0.8354847,-11.701354026794434
84,1700,-3.601104974746704,0.7434181,-12.02334976196289
85,1720,-4.29659366607666,0.76858336,-13.005163192749023
86,1740,-3.594637155532837,0.73292536,-12.656218528747559
87,1760,-3.379091262817383,0.69307387,-12.71467399597168
88,1780,-3.3064663410186768,0.71701646,-14.360633850097656
89,1800,-3.292994976043701,0.6707038,-14.897161483764648
90,1820,-3.747169017791748,0.679763,-15.640039443969727
91,1840,-3.2659075260162354,0.638901,-14.702851295471191
92,1860,-3.830491065979004,0.6315815,-15.506041526794434
93,1880,-2.7347683906555176,0.6815878,-15.221794128417969
94,1900,-3.568380355834961,0.59792906,-16.265066146850586
95,1920,-2.957521438598633,0.6709395,-16.432846069335938
96,1940,-3.409231185913086,0.69009256,-16.567684173583984
97,1960,-3.6160383224487305,0.63937753,-16.039508819580078
98,1980,-3.427791118621826,0.6110228,-16.897077560424805
99,2000,-3.2097926139831543,0.6020586,-17.878864288330078
100,2020,-3.221842050552368,0.6535662,-18.018409729003906
101,2040,-3.2927567958831787,0.5757943,-17.668453216552734
102,2060,-2.8954615592956543,0.57115495,-18.190950393676758
103,2080,-3.363564968109131,0.66045976,-18.111940383911133
104,2100,-3.865140914916992,0.5544286,-18.655601501464844
105,2120,-2.921996593475342,0.7037212,-18.635631561279297
106,2140,-3.1563870906829834,0.569595,-19.2991886138916
107,2160,-3.3830103874206543,0.5186151,-19.67725372314453
108,2180,-3.326542615890503,0.5255418,-20.80893325805664
109,2200,-2.886603832244873,0.5458524,-19.857078552246094
110,2220,-2.8867669105529785,0.58863497,-20.57965087890625
111,2240,-3.5212371349334717,0.57474923,-20.604354858398438
112,2260,-3.235135316848755,0.57728976,-20.386760711669922
113,2280,-2.6875317096710205,0.6443722,-21.063623428344727
114,2300,-2.392296552658081,0.5120259,-21.265695571899414
115,2320,-2.829338550567627,0.5381289,-21.468935012817383
116,2340,-2.2310550212860107,0.6090712,-20.63797378540039
117,2360,-2.5077672004699707,0.5344889,-21.117891311645508
118,2380,-2.758894443511963,0.5298817,-21.498485565185547
119,2400,-2.2121596336364746,0.7326135,-21.256614685058594
120,2420,-1.9314683675765991,0.6837629,-20.371671676635742
121,2440,-2.3497211933135986,0.5043999,-21.82219696044922
122,2460,-2.7796008586883545,0.49505997,-21.133485794067383
123,2480,-2.9931678771972656,0.6351509,-20.454391479492188
124,2500,-2.654977321624756,0.511964,-20.683591842651367
125,2520,-3.1534793376922607,0.5371576,-21.226354598999023
126,2540,-1.9492841958999634,0.5626448,-21.511394500732422
127,2560,-2.4353139400482178,0.50834274,-20.552282333374023
128,2580,-3.111341953277588,0.5188341,-20.509801864624023
129,2600,-2.533573865890503,0.5374465,-21.22381591796875
130,2620,-2.4881181716918945,0.46240586,-21.74248695373535
131,2640,-2.4960055351257324,0.5146916,-22.025001525878906
132,2660,-3.100226879119873,0.4790162,-21.3133602142334
133,2680,-2.200173854827881,0.6351655,-22.086284637451172
134,2700,-3.0643980503082275,0.596654,-23.30196762084961
135,2720,-2.2635767459869385,0.44304353,-22.717748641967773
136,2740,-2.5498790740966797,0.53696024,-24.202512741088867
137,2760,-2.6411490440368652,0.67509645,-23.85384750366211
138,2780,-3.403562307357788,0.49403697,-23.910287857055664
139,2800,-3.0956296920776367,0.4725692,-24.48482894897461
140,2820,-2.482036828994751,0.47509673,-25.036806106567383
141,2840,-2.8093061447143555,0.46599856,-25.141035079956055
142,2860,-2.3982348442077637,0.55361795,-25.88526153564453
143,2880,-3.0604045391082764,0.55964977,-24.8610782623291
144,2900,-2.0003278255462646,0.4879342,-25.320541381835938
145,2920,-1.7741464376449585,0.43706176,-26.1334228515625
146,2940,-2.7986788749694824,0.4578789,-26.800708770751953
147,2960,-2.8709065914154053,0.4871403,-27.036466598510742
148,2980,-2.2018046379089355,0.4642525,-27.472423553466797
149,3000,-2.329254627227783,0.540491,-26.42617416381836
150,3020,-2.5271739959716797,0.56297064,-26.953413009643555
151,3040,-3.1316077709198,0.5038988,-27.906879425048828
152,3060,-1.7097941637039185,0.44128785,-29.290224075317383
153,3080,-2.105818510055542,0.4574915,-28.27007484436035
154,3100,-2.689833402633667,0.5084591,-29.004297256469727
155,3120,-2.3912858963012695,0.5216076,-29.486818313598633
156,3140,-3.205556869506836,0.55666953,-28.839771270751953
157,3160,-2.121136426925659,0.46816522,-30.702138900756836
158,3180,-2.859768867492676,0.45429853,-30.691884994506836
159,3200,-1.129806637763977,0.54651564,-30.579587936401367
160,3220,-2.253746271133423,0.4977601,-28.28491973876953
161,3240,-1.615999460220337,0.470639,-30.282150268554688
162,3260,-2.4989705085754395,0.5013932,-29.71717071533203
163,3280,-1.8633832931518555,0.5436753,-29.834068298339844
164,3300,-2.5142693519592285,0.44776616,-30.235919952392578
165,3320,-2.5944724082946777,0.41509354,-30.704214096069336
166,3340,-1.8677059412002563,0.5086278,-30.17794418334961
167,3360,-2.230164051055908,0.6049698,-28.754188537597656
168,3380,-1.6564966440200806,0.50837696,-28.487934112548828
169,3400,-1.3419482707977295,0.47054005,-28.131235122680664
170,3420,-2.514984130859375,0.44115186,-28.0757999420166
171,3440,-2.631457567214966,0.46608752,-29.222421646118164
172,3460,-1.6160556077957153,0.4964508,-26.08283042907715
173,3480,-1.8522443771362305,0.45131028,-24.670392990112305
174,3500,-2.2772226333618164,0.46999264,-25.853958129882812
175,3520,-2.422389030456543,0.42731896,-25.271379470825195
176,3540,-1.459458827972412,0.48466855,-25.622018814086914
177,3560,-2.206627368927002,0.4126061,-25.747779846191406
178,3580,-1.8145318031311035,0.54379714,-24.982728958129883
179,3600,-1.9856185913085938,0.4323696,-27.216581344604492
180,3620,-2.3594775199890137,0.4424354,-25.639936447143555
181,3640,-2.0798325538635254,0.46623138,-24.71234130859375
182,3660,-1.7675539255142212,0.41216835,-25.5206356048584
183,3680,-1.4616070985794067,0.42662942,-24.763338088989258
184,3700,-2.414764404296875,0.4509106,-24.07260513305664
185,3720,-2.0621185302734375,0.43099222,-26.941740036010742
186,3740,-1.83882737159729,0.535119,-25.486221313476562
187,3760,-1.1393572092056274,0.47516376,-23.970375061035156
188,3780,-1.939479947090149,0.4198329,-26.346939086914062
189,3800,-2.3710784912109375,0.5423989,-23.249189376831055
190,3820,-2.4757204055786133,0.417088,-25.566362380981445
191,3840,-1.4387248754501343,0.44595566,-25.718856811523438
192,3860,-1.3887721300125122,0.49021068,-24.50497817993164
193,3880,-1.5172377824783325,0.44393376,-25.196962356567383
194,3900,-1.648879885673523,0.53737545,-26.119653701782227
195,3920,-1.6305265426635742,0.49712822,-26.310218811035156
196,3940,-1.574401617050171,0.55974185,-25.128793716430664
197,3960,-1.821516752243042,0.39973202,-26.313617706298828
198,3980,-1.532610297203064,0.46807462,-25.869718551635742
199,4000,-2.4730865955352783,0.47579384,-28.20336151123047
