,epoch,train,validation
0,20,-1.383854866027832,-1.3781183958053589
1,40,-1.3250555992126465,-1.3677080869674683
2,60,-0.9379653930664062,-0.9547253251075745
3,80,-0.924974799156189,-0.9418554902076721
4,100,-0.9458652138710022,-0.9689279794692993
5,120,-0.8629491925239563,-0.8849507570266724
6,140,-0.8554842472076416,-0.8753958940505981
7,160,-0.8210011720657349,-0.8352596163749695
8,180,-0.7792146801948547,-0.7910603880882263
9,200,-0.8389900922775269,-0.8531123399734497
10,220,-0.7508301734924316,-0.7663376927375793
11,240,-0.7262706756591797,-0.7398356199264526
12,260,-0.7514675855636597,-0.769636332988739
13,280,-0.6943044662475586,-0.7122856974601746
14,300,-0.6931220889091492,-0.7068143486976624
15,320,-0.6948755383491516,-0.7231558561325073
16,340,-0.6967514157295227,-0.7159256935119629
17,360,-0.6990583539009094,-0.7234528660774231
18,380,-0.7658470869064331,-0.7850459814071655
19,400,-0.7465120553970337,-0.7666559815406799
20,420,-0.8577853441238403,-0.8739527463912964
21,440,-0.784458577632904,-0.8022273182868958
22,460,-0.8248589634895325,-0.8459954261779785
23,480,-0.8028530478477478,-0.8301529288291931
24,500,-0.8817542195320129,-0.9009280800819397
25,520,-0.903189480304718,-0.9228829741477966
26,540,-0.8420886993408203,-0.8675764203071594
27,560,-0.8753418326377869,-0.9027628302574158
28,580,-0.8431059122085571,-0.8675645589828491
29,600,-0.8540272116661072,-0.8807523846626282
30,620,-0.9002031087875366,-0.9229782819747925
31,640,-0.8840622901916504,-0.9124542474746704
32,660,-0.8848229050636292,-0.9075855016708374
33,680,-0.878512442111969,-0.9027845859527588
34,700,-0.9077171087265015,-0.9291313886642456
35,720,-0.9497788548469543,-0.9694021940231323
36,740,-0.9280561804771423,-0.9575198888778687
37,760,-0.8936696648597717,-0.9206287860870361
38,780,-0.9100436568260193,-0.936744213104248
39,800,-0.8910665512084961,-0.9168959856033325
40,820,-0.9416261911392212,-0.9654106497764587
41,840,-0.9258776307106018,-0.9363242983818054
42,860,-0.9026612639427185,-0.9219558238983154
43,880,-0.9189335107803345,-0.9421981573104858
44,900,-0.9946650862693787,-1.0189067125320435
45,920,-0.9033960103988647,-0.9209454655647278
46,940,-0.9238059520721436,-0.945528507232666
47,960,-0.8992418050765991,-0.9205992221832275
48,980,-0.9296614527702332,-0.9478190541267395
49,1000,-0.91298508644104,-0.9322569966316223
50,1020,-0.9112917184829712,-0.9271042943000793
51,1040,-0.9073606729507446,-0.9218016862869263
52,1060,-0.8917563557624817,-0.9165793657302856
53,1080,-0.8935104012489319,-0.9157674312591553
54,1100,-0.9116227030754089,-0.9246056079864502
55,1120,-0.8799046874046326,-0.8967726230621338
56,1140,-0.887634813785553,-0.9060515761375427
57,1160,-0.8618001341819763,-0.8775194883346558
58,1180,-0.8657363057136536,-0.8800863027572632
59,1200,-0.8359134793281555,-0.8520461916923523
60,1220,-0.8674584627151489,-0.8950725197792053
61,1240,-0.7758885025978088,-0.8041520118713379
62,1260,-0.7970839142799377,-0.8137549161911011
63,1280,-0.6763027906417847,-0.7038984894752502
64,1300,-0.607988715171814,-0.637158989906311
65,1320,-0.4696837067604065,-0.5107606649398804
66,1340,-0.46316832304000854,-0.4852468967437744
67,1360,-0.30036643147468567,-0.3447316884994507
68,1380,-0.2947865128517151,-0.3384055197238922
69,1400,-0.25240254402160645,-0.3026657998561859
70,1420,-0.07785901427268982,-0.11775199323892593
71,1440,-0.09868133813142776,-0.14713959395885468
72,1460,-0.19513998925685883,-0.22600962221622467
73,1480,-0.42232459783554077,-0.4534665644168854
74,1500,0.05227604880928993,0.009763126261532307
75,1520,0.03690872713923454,0.008155375719070435
76,1540,0.11575033515691757,0.06988099217414856
77,1560,-0.05359867960214615,-0.09467864781618118
78,1580,0.017730480059981346,-0.03077574633061886
79,1600,0.09803265333175659,0.07412678748369217
80,1620,-0.14919918775558472,-0.18942956626415253
81,1640,0.20292463898658752,0.15124325454235077
82,1660,0.19509202241897583,0.15219654142856598
83,1680,0.18869994580745697,0.14326664805412292
84,1700,0.04341819882392883,0.008280623704195023
85,1720,0.2187580168247223,0.17828476428985596
86,1740,0.08328940719366074,0.06631013751029968
87,1760,0.19623427093029022,0.16866792738437653
88,1780,0.23604141175746918,0.19365884363651276
89,1800,0.26264119148254395,0.2160329520702362
90,1820,0.13947901129722595,0.10841087251901627
91,1840,0.1564050167798996,0.12296921759843826
92,1860,0.3145136833190918,0.2725624144077301
93,1880,-0.09547704458236694,-0.13639746606349945
94,1900,0.1766217201948166,0.14294740557670593
95,1920,0.2876591086387634,0.2538422644138336
96,1940,0.3598080277442932,0.33250918984413147
97,1960,0.24030351638793945,0.22803370654582977
98,1980,0.20390965044498444,0.1603848934173584
99,2000,0.12804155051708221,0.08878345787525177
100,2020,0.18287557363510132,0.13544385135173798
101,2040,0.18322673439979553,0.16236934065818787
102,2060,0.13460960984230042,0.10957333445549011
103,2080,0.3345330059528351,0.28953883051872253
104,2100,0.2398824244737625,0.21054208278656006
105,2120,0.3402329683303833,0.3098282217979431
106,2140,0.28849759697914124,0.24788843095302582
107,2160,0.24415737390518188,0.194901704788208
108,2180,0.36759334802627563,0.32842567563056946
109,2200,0.25987449288368225,0.2389085590839386
110,2220,-0.09775809198617935,-0.09252388030290604
111,2240,0.43645140528678894,0.3949647545814514
112,2260,0.4596177339553833,0.40671709179878235
113,2280,0.36370423436164856,0.31920474767684937
114,2300,0.3737483620643616,0.3170136511325836
115,2320,0.3500773012638092,0.3048690855503082
116,2340,0.2802281379699707,0.24926163256168365
117,2360,0.25009480118751526,0.22691689431667328
118,2380,0.4400831162929535,0.37552687525749207
119,2400,0.45387956500053406,0.4059184193611145
120,2420,0.3698826730251312,0.3483264744281769
121,2440,0.38777485489845276,0.378816157579422
