,epoch,discriminator,wasserstein distance,generator
124,12500,-6.073799133300781,0.2951394,5.446692943572998
125,12600,-7.303586006164551,0.2870351,5.7016472816467285
126,12700,-7.001143455505371,0.2918002,5.778034687042236
127,12800,-8.259496688842773,0.2886126,6.267196178436279
128,12900,-7.8304362297058105,0.28624701,6.253068923950195
129,13000,-7.807346820831299,0.293354,6.401939868927002
130,13100,-7.581845283508301,0.28638113,6.337045192718506
131,13200,-7.716489791870117,0.2881349,6.790246486663818
132,13300,-7.418000221252441,0.2793959,6.5558762550354
133,13400,-8.723413467407227,0.27332887,7.03410530090332
134,13500,-8.674797058105469,0.28019193,7.0756964683532715
135,13600,-8.910745620727539,0.27945733,7.690458297729492
136,13700,-8.854363441467285,0.2787129,7.2594499588012695
137,13800,-9.270395278930664,0.28220654,8.014359474182129
138,13900,-8.968708038330078,0.2735084,8.392780303955078
139,14000,-9.389549255371094,0.2739694,8.028231620788574
140,14100,-9.825240135192871,0.28301147,8.653949737548828
141,14200,-9.418140411376953,0.26974934,8.573232650756836
142,14300,-10.441213607788086,0.27768594,8.953339576721191
143,14400,-9.756487846374512,0.27480376,8.890656471252441
144,14500,-9.852462768554688,0.27252576,9.224042892456055
145,14600,-11.635261535644531,0.27049854,9.76119613647461
146,14700,-11.748605728149414,0.2814882,9.806442260742188
147,14800,-11.34608268737793,0.27760863,10.031094551086426
148,14900,-10.547012329101562,0.2721868,10.236493110656738
149,15000,-11.810150146484375,0.27988607,11.09842300415039
150,15100,-10.956140518188477,0.27185452,10.664743423461914
151,15200,-12.978522300720215,0.2739611,11.198530197143555
152,15300,-9.537041664123535,0.27301198,10.752935409545898
153,15400,-12.063223838806152,0.27979365,11.882525444030762
154,15500,-12.662887573242188,0.26445857,12.284285545349121
155,15600,-12.53483772277832,0.2667528,12.54509162902832
156,15700,-13.341772079467773,0.263458,13.07199478149414
157,15800,-12.474540710449219,0.26726857,12.808707237243652
158,15900,-11.603017807006836,0.26687917,12.739680290222168
159,16000,-11.984260559082031,0.26881513,13.600434303283691
160,16100,-13.994359970092773,0.27186733,13.583913803100586
161,16200,-11.905908584594727,0.26667616,14.100520133972168
162,16300,-13.382667541503906,0.2732311,14.096148490905762
163,16400,-13.255571365356445,0.27502432,14.29318618774414
164,16500,-13.141148567199707,0.270028,14.564574241638184
165,16600,-14.429051399230957,0.26630464,15.123725891113281
166,16700,-14.379045486450195,0.2845525,15.600683212280273
167,16800,-14.728870391845703,0.27376422,15.824082374572754
168,16900,-14.455503463745117,0.28004307,15.626242637634277
169,17000,-13.463207244873047,0.2798906,16.134395599365234
170,17100,-15.714608192443848,0.26900283,17.34625816345215
171,17200,-14.725078582763672,0.2907333,16.700420379638672
172,17300,-13.508625984191895,0.2750797,17.80906105041504
173,17400,-16.142473220825195,0.2792866,17.891965866088867
174,17500,-15.748063087463379,0.26680532,17.914682388305664
175,17600,-15.211586952209473,0.28767306,18.665878295898438
176,17700,-16.701757431030273,0.26799062,18.9046688079834
177,17800,-15.955706596374512,0.27865618,19.470630645751953
178,17900,-18.71835708618164,0.26856408,19.43642807006836
179,18000,-14.223982810974121,0.26931918,19.772672653198242
180,18100,-14.40821361541748,0.26776767,20.30438995361328
181,18200,-14.864128112792969,0.26904723,20.646835327148438
182,18300,-17.992069244384766,0.27126205,21.265806198120117
183,18400,-16.157512664794922,0.28029355,21.09048843383789
184,18500,-17.34129524230957,0.27753115,21.51421546936035
185,18600,-14.853784561157227,0.2710295,22.05683135986328
186,18700,-19.168598175048828,0.27761525,23.211986541748047
187,18800,-13.29513931274414,0.2819331,22.262575149536133
188,18900,-15.814414978027344,0.2795981,22.6400203704834
189,19000,-15.9315824508667,0.2819546,24.009788513183594
190,19100,-15.278223991394043,0.2800494,24.116640090942383
191,19200,-17.509572982788086,0.2754153,24.712696075439453
192,19300,-19.53917121887207,0.27514485,26.238679885864258
193,19400,-17.278148651123047,0.28350058,25.928539276123047
194,19500,-13.472799301147461,0.26844606,25.594594955444336
195,19600,-19.535011291503906,0.26737207,27.100515365600586
196,19700,-18.79807472229004,0.2760968,26.425254821777344
197,19800,-16.439794540405273,0.2826533,27.219053268432617
198,19900,-15.317039489746094,0.26638186,27.3013858795166
199,20000,-17.181228637695312,0.27083457,28.389606475830078
