URef,PLExp,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
1.226437901470842,0.3673347951704474,-0.3363460391746716,0.048015692309440604,-0.23135371469470792,0.2564392842363727,-0.88243350176406,0.9234631585139609,2.5327298296658967,2.4581824268484502,-0.8034989919794187,0.20591712801681394,-0.1398611817324536,-0.11416281361219156,2.0244163879746107,2.084676553741185,1.3187149278166925,1.6041095744285292
-0.8957152704398502,0.39249521137484533,1.1549048215425184,0.7050196861304662,1.4010514499939715,1.9360285097593937,-0.3564161647535,0.6985404778647101,0.04809148371437747,0.06847409965575434,0.6045993754356714,0.45731904976548726,0.23237294500199737,0.25147314265181087,0.04069000399324532,0.3119422726760888,0.6138449096405326,0.3055325108628978
0.35154475071785657,-0.13808000323408717,-0.20171014730576767,1.5072176115289484,0.05741534770535319,0.1649088185617612,0.5131329654278011,0.965318061675177,0.5009301981636988,0.5924278844973165,-0.6191296707175256,0.8567715486896468,0.1565701688618794,0.3490399598266134,0.4189943886599827,0.6358886296354098,0.32444794773241975,0.828366398873769
-1.2635805322300175,-0.6834471287115084,-0.7183632067819219,-2.335424613777481,-1.2911202590652382,-0.9864887082374431,-1.5823981502981974,-2.781994524234492,-2.0839410748146565,-2.095852521392169,-0.15229976759011968,-1.0879430013224436,-0.08012529215598012,-0.49519502872254756,-1.1648323854059575,-1.8850275031161559,-1.7449912747386715,-1.7312367443179444
-0.9553915454331202,2.280839668364226,1.4928295276512165,0.8392889783003411,0.9252627561947544,0.8548365036595758,0.12513382464501055,1.4702593024649981,1.5328200962368472,0.8284585340377171,0.9727780751289489,1.0999185959354774,0.5629384728379342,0.7361339878585673,0.8112161035591625,1.5768932983974961,0.7472650155081089,0.6696339265286951
1.6430174771121298,-1.099517277640305,-0.38592033209423887,-0.41406169538978743,0.05136131948511469,0.7061710398316443,-0.7944021989674463,-0.9529050669965512,-0.27065068551006294,0.18829535228458352,-1.2990077846454329,-0.351255838802144,-8.661971203671797,-0.4380482511906741,-1.5753881508856955,-0.9022853088421826,1.8818132377573473,2.06362498591818
-0.3977971455817734,1.292655618134303,-0.41070613359990316,1.2002010147126463,-0.7560220445884938,-0.8975232810897213,1.722857424639068,1.481981562030982,1.0887628305511003,0.9777791225093665,1.8444275556585958,0.9988260030470686,1.2592217902704494,1.2697198355555037,1.9169329999273221,0.9103293979464242,-0.40413206354206826,-0.6413775879780103
-0.5027794383606455,-1.5296914682983482,-0.25693766815089,0.7171582340592936,0.5751233608898311,-0.5126787992567017,1.4712608509741936,0.8968704054172553,-0.32268649670613575,-0.5082126237498149,1.5083915907945507,0.24404280030670827,-0.26196265616909664,-0.16414000012176708,-1.5905292649416296,-1.4362303228894158,-0.47759803434054826,-0.36703198539159965
-1.2909727795248558,1.4301338015800933,2.3975982563076803,-1.1095276876671658,0.3850744451384527,0.6407201668842688,-1.433290766935396,-0.8043795352374385,-0.6441250529318141,-0.524535350049275,-0.0927742404260606,0.5153231098254091,0.1398786079474578,-0.13912195840497796,-0.16050571209566145,-0.3008918211445154,0.15769496278167647,0.182862144465288
-0.6548305507633907,-1.0846698071502887,-0.6834381610807033,-0.2008516449216833,-0.9798586564410302,-1.0048521606819407,0.6868727582840816,-0.20587539758663942,-1.4496030854999291,-1.533938991706623,1.0496339957127085,-0.30928375298908595,-0.08341475786831097,-0.06152930323769956,-0.942547940741899,-1.4750134913597805,-1.276610033361018,-1.325174615958389
-1.2820154373381016,3.584761136524768,4.5289032252438375,0.8685557055152978,2.378693314075525,3.19589014143329,-0.7994706732859806,1.9065741328948718,0.2679367256863081,1.5270861954193686,0.5677452724665042,2.6474176896937633,0.4331717983112523,0.9248456342891337,0.6718972899267424,1.7051820224213237,2.442178576016373,2.1438791567586355
-1.2242396579293466,1.9193135733531983,0.05064843176749869,-1.3419380717463225,-0.28008718572811636,-0.42057491363492167,-1.261687175523986,-1.450833706104115,-1.0840120609818273,-1.0118970491911021,0.05087036876329929,-0.4513564648652078,0.12354824244100902,-0.09394026479121799,-0.03002027106908114,-0.7714848148817128,-1.1092017860163126,-0.7634381742715608
-1.2996353929669027,1.3289928002327105,3.6742397996353873,-0.3115814426093889,2.0387863284153083,3.871162094574071,-1.4532298541780557,-0.5976344677077852,-0.255622876064792,0.19978844460998077,0.1809771230032642,0.4991001871736805,0.0811778304904517,-0.12132439689731327,-0.8185491236653554,0.30303278160657665,2.470023580310314,1.1408401194924853
