URef,PLExp,IECturbc,WaveHs,WaveTp,WaveDir,TwrBsMyt_[kN-m] mean,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
-0.20429689361216147,-0.1266651749438055,0.1780612910435779,-0.34506445368696664,0.43693348835675877,1.45427477230783,1.5577905920227857,1.5487021281528814,0.22850654837990086,0.18017069881560743,1.533848387216574,1.368184100753287,0.15065259944542475,0.5271730237777085,1.1045783976835104,1.6759879371621649,0.6277797059450998,0.6819173494572957,0.4190276396722985,0.7884696984099733,1.123350229199258,0.8556603153400628
1.8682900025811273,0.04163838281052155,-0.3507592228125818,0.7062697174390153,0.07335662403712773,-0.9144121352248233,-0.4015652914331886,0.12355903827320858,0.03675846377707074,0.28081295052674154,-1.1192129819397731,0.6575160640091637,2.387563906918913,2.6106030590098532,-0.8393361211738589,0.8276895171727823,-0.37670633986277746,-0.3158465372300955,1.6959017763064121,2.3824935750431355,2.2462221424678557,2.0607960856311527
1.275609764647496,-0.7762535608562371,-0.42295834287850365,2.1120536948303275,-1.682904500218715,1.0152109132350424,-0.3740164751344991,-0.7685442074687696,-0.5027031058592419,-0.3046791646004749,-0.5698055679444229,-0.6758508132636027,-0.6152481830593545,-0.33354780838033254,-1.3630102653838705,0.004364873417042381,-0.3341034145981379,-0.2569911343117027,-0.5757754656313971,0.08835927745836131,0.5986363881120441,0.7059724273900948
1.6721727393227104,-0.4377118937407705,-0.7147052423526208,-0.36909494902698886,2.094597496864905,1.3921293754007262,-0.36239408641555015,-0.9242932174113759,-0.8071865062987301,-0.6284710376778875,-0.8417119085458756,-0.8082213031080853,0.3800165930872957,0.2736365737889399,-1.3107192528250626,-0.8780604367279848,-0.5486840465921046,-0.45552927734149823,0.4287216257520029,0.28920022417615354,-0.011707401086888485,0.10713843666592315
0.11835335478827395,-0.9567715107651539,-0.24438769953187084,0.5440638738938629,-0.6229855059309781,-0.09418276078592551,0.8535783607556775,1.06423854419668,0.03793778748522963,-0.1690722375582845,1.0331998090117143,0.7175072317610829,-0.5290009960447105,-0.38714163026837584,-0.07229991435646045,0.1830340592882503,0.009122790113059989,0.05041046791478893,-0.9527213945299405,-0.5823717685891305,0.3703924053106706,0.24256262416345095
-1.1300132118441562,-1.2346053656753255,2.449490175923774,-0.20688910548183742,0.8559712302844685,0.23953126371854036,-1.0603650184315396,1.7208058609377503,2.168181060396519,3.417479419347714,-0.6218534448879922,-0.4208883503179458,-0.37134072009761554,-0.37836228757239176,0.5013289235029726,0.4625411631935536,0.03686061574717584,-0.05207657204568219,-1.1750827326997186,-0.32469394534893503,0.930418839063941,0.9829471921596283
-0.40974134979287014,-0.66374329353003,0.39700534518635006,-1.3663605056379202,0.5725045225098413,-1.260650966833108,1.0586030362156138,1.3526496807825732,0.6189946738135189,0.2759893242133647,1.2884166205407184,1.021522300635425,-0.3198528082520716,-0.014457364097939202,1.309351746442823,1.192992972164574,0.21620711633570183,0.3417361626024646,-0.5727008502673754,0.2886709034632711,0.9259329512866774,0.7691795283505422
-0.6742963211230381,-0.5905710692701684,0.8631766599137521,0.435926644863762,-1.6027943436737115,-0.7605464917598687,0.9506299423698115,1.250871223883149,2.000235573984232,0.6245014642640933,1.1241778078866673,1.6681709003321898,0.6540603412290672,0.8754291811093569,1.398610098318273,1.458461998312356,0.22776387955870872,0.31315210028364077,-0.38517700301119434,0.07793080743324382,1.1428510706129271,0.7780099148420911
0.9895410299264984,-1.2053842201982599,-0.3669378884654226,0.08147683859843168,-0.9372638123767607,-0.798681922529202,-0.5040214349754556,-0.11750561014542023,-0.2642486352733576,-0.005644269126984882,-0.3642184223101114,-0.2565428714081447,-0.32588871271567643,0.13871474826885113,-1.3048043630655906,-0.4165907636453423,-0.46545961163480665,-0.4020814784986924,-1.938571809041459,-1.1096244606176897,0.6239663996148099,0.8505797222052875
0.9768428672766096,-0.5396497037712108,-0.44247325190636716,-0.48924742572710134,-0.25940864161134763,0.4454957446545172,-0.1524408928771465,-0.36236057930252835,-0.5434240080926187,-0.39703766830555504,-0.33006511587710774,-0.0737613262036158,-0.0846942861691222,0.2788749928459381,-1.2472855001630032,-0.8560030621727134,-0.2274038373815391,-0.13457937846092427,-0.1285461124592514,0.22737827377524533,0.5951396503728451,0.45592633724346276
-1.221112759593792,1.4085100543883404,1.8047766593005492,-1.198147038257763,-0.1731361653321133,1.1455003277732656,-1.149669318918887,-0.3230669347619675,1.1192743650545374,1.6607799150222822,-0.8992023142647751,-0.6806609881941822,-0.6997583650520814,-0.5864539360567371,0.1713508202743266,0.15718137731674525,0.14596199937103857,0.009862884594713373,-0.23250316606051147,-0.1657200169155722,0.3473406872310579,0.21187296804404893
-0.1672438087563958,-0.26282187194367385,-0.8202096514405598,-0.9938878278675726,-1.1282957241379226,-1.5635474825127678,2.1177091709000178,0.8031717554794688,-0.8137911669898658,-0.9090097393555561,2.0730912822595613,0.5354380173168489,-0.9016058681010879,-0.9776385016573064,1.674186996497055,0.33212562567556725,0.46205805240433295,0.5153052323063123,0.26042491329103673,-0.4854055880252296,-1.1603704621284123,-1.1741114258838443
-0.7066162006942721,1.5035011054695482,-0.9773738109832609,2.5926636016307762,-1.7383653778267942,-0.6420076190184673,0.8020563942211687,-0.6168929670425364,-1.3637316324725224,-1.380226698983146,0.7824901489005066,0.0575279700857647,0.44069258474357687,0.11259972571962548,1.2779355701361688,-0.011734755299140576,0.9159217608057542,0.9120263018857462,1.3507468547674817,-0.002972466528297039,-1.7108977434878014,-1.7657867737313984
-0.23108630125167692,0.9791555335928731,0.316091500779199,0.8804908086541774,-0.06837672985018585,0.682783236451654,1.557552402437522,1.4034479749795192,0.29157093166571474,0.21424586514449004,1.3253634683475244,1.8667731922859974,1.513544337152742,1.8829254044376578,0.9991332432159276,1.6696503374543439,0.9235296395001862,1.0419618450981543,1.7720983303054942,1.6642823736674037,1.1047035089710657,0.9285263139812832
-0.38314000180623464,-0.4077722310012219,-0.8143479706008335,-1.06597931388764,-0.7955304584894468,0.2681102312626471,1.8655607649850319,0.46964318633506863,-0.9557712152042427,-1.125887633208395,1.9508531282842514,0.30791275414095165,-1.3064870756805176,-1.3082693246328632,1.8802843876036974,0.24676011073508883,0.31438331917629625,0.37136981404217584,-0.008801811096391528,-0.617028403279093,-1.1603927546276602,-1.2895612508727141
-0.4690456800664317,-0.14400310078616282,0.08839374381929384,0.2136445629685551,-0.6661217440705953,0.8711100342070891,1.4372066953320444,1.0303695193336273,0.6325033853639697,-0.132988467025756,1.5130931780639274,1.0382053120002914,-0.12628954084222502,-0.0004195444813465138,1.563557292489203,1.3272946517195787,0.49544226489716753,0.600957278446566,0.1270450794170205,0.15264236164025638,0.3020410549018633,0.1386336388456369
1.1214261632586542,-0.36410300329547396,-0.15733957836393894,-1.126055552237696,0.966892985500627,0.46515306188341377,-0.206082171086355,0.32806079522112913,0.07240940987631442,0.3765219651615045,-0.4625132109460134,0.4879251033684988,0.7072299897549217,1.2184222813783128,-1.155811109387917,0.1458360254717907,-0.12333419335248706,-0.05059004775970465,0.28257554702567667,1.1801080426194896,1.9833171449070204,1.9904350525897618
1.9778431741425588,-0.4386228347838839,-0.644024656109978,-1.342330010297898,0.5971538014467654,-0.7864123824703376,-2.5720861062472955,-2.3370282742223742,-0.5760578563709348,0.17772521494646223,-3.0231606040607044,-2.4806191241837667,0.8355269853542479,-0.6076901596705517,-1.6150969587784922,-6.0697878659008255,-8.994680608048725,-8.886018985991862,-1.2414137113065655,-1.8176564511236475,-1.6252009178783393,-1.3490356351107067
-1.2497525684074138,-1.4118441411848535,1.705715661746182,1.7215581455549631,0.7204001961313854,-0.9498829517070642,-1.6713607607205412,-0.2783021293909073,0.5891701179441798,1.1304173814248635,-1.2220652847886635,-1.3880964602948516,-0.9166726947782089,-0.9361280422033198,0.006647072843130866,-0.1968801265051359,-0.17033528339857507,-0.462464501226696,-1.4257599896112072,-1.324581208897017,-0.3597449055619342,-0.25052872490828654
0.3102878571627521,-1.3597013333551253,-0.6781140270458452,2.4544882534256476,1.940539503509129,1.268929427575633,0.22474606354298216,-0.5985139927620197,-0.9308497632406579,-0.969726690444315,0.5484123237735846,-0.17562439300952412,-0.7441989993801341,-0.7299684239988903,-0.7766394444115483,-1.070758724603673,-0.27139245850370797,-0.23424877705950983,-1.7864588408479598,-1.8025142305074375,-0.6438424267650923,-0.6587350690251857
-0.9827412974251005,1.101536281676205,0.4669482748388576,-0.6334303977672361,0.20892765819021056,1.2326666432800426,-0.6334210568312449,-0.39674206499009596,0.8855486273974816,0.3272770861373011,-0.4543467880801045,-0.17817895049760754,-0.0028057786391282235,-0.3646870888601306,0.5040443650030914,0.09877579324302083,0.3419926367114761,0.24184711551548388,0.1919582737127735,0.09788071504440071,0.28706686469265436,-0.07128766029535122
-0.07495795816518315,-1.0394710719271945,0.03825973997502199,1.9017868606051314,0.8867828289556237,-0.7885491730476142,1.0933991422932343,1.1258485445607478,0.4830023489760459,0.1472471113849957,1.297712381276023,0.8674745989515292,-0.22620229528795455,-0.04552036152164317,0.5094973795251231,0.7293378827312913,0.14454940646954567,0.2370351603514382,-0.9530114025611621,-0.5303295808848614,0.5662969779171318,0.7089938139657243
-0.20359391361671747,-0.8555776192678031,-0.5353518370579227,1.1568415050644358,-1.1221334044036915,-0.9713447375353839,1.896014493850033,0.8006176971095549,-0.5760141836400169,-0.5518164616176177,2.04813651724203,0.5809194608778304,-1.3096050372923698,-1.115549422663187,1.6473857236044933,0.43536940455501083,0.14560934923907265,0.2155148044744652,-0.6499126533061796,-0.8458587938090888,-0.6074623418493283,-0.6121223346770579
0.4834880724334158,-0.12304539161101029,-0.9261772287070292,-0.6394380216022415,0.40612188968560364,1.0701786921728937,0.444067954290401,-0.7795648753287472,-1.351968150438371,-1.282458183229432,0.2891996388235403,-0.43689486198306293,0.03341152801806587,-0.23246438845111567,-0.9017412391925352,-1.1200004238517458,0.09254546624623793,0.1417814049131059,0.5961995699826159,-0.28372653197397785,-1.1761809395236993,-1.1434017488828265
0.19536729897536123,0.7248910221505088,-0.2604059558467187,-0.8497048558274379,-0.9988870097190712,-0.12937338220406217,0.7939493138100256,0.5875659723484228,-0.02502517268189527,-0.2397497555044155,0.5309831309907403,1.1241977700632806,1.5656142584731623,1.4054116359208264,-0.21293033951622736,0.9848086380506462,0.551904141110731,0.563227336488376,1.6345006396564115,1.2972255479209522,0.0889738055885817,0.2238436887020044
-0.9850302999173672,2.106022766478473,-0.616396221436496,0.8023916987991049,0.22741461739290364,-1.4528204213209674,-0.26878566323719616,-1.0359493930816568,-0.7539949597344148,-0.7341140995031178,-0.1624080081873813,-0.4895570124187406,-0.054909161744602364,-0.39117452434159256,0.6843219680967332,-0.1878002547279558,0.5645248318505196,0.5091942807055232,0.8181436441846696,-0.07660691971390424,-0.8591675877879289,-0.6506943296585478
0.5300743752955361,-0.44723523193285253,-0.05735945973291956,-0.5853694070871907,-0.3641680770932751,0.6605817129453451,0.40795121494328956,1.5920940965461285,0.5398576857229592,0.5123309743816398,0.331801144774032,1.0940110871977446,0.3012828927302247,0.7038243658921618,-0.6555040032320815,0.6183541324887615,-0.003668248571829486,0.11787609157826913,0.05722649280036841,0.7477206325597894,1.120687230931938,1.1165541902257798
0.6199370685443438,0.30223034906280627,-0.42400795184278656,0.6461934790889579,2.1069221363333672,0.19929279583885331,0.2523765304714393,0.23444309275077638,-0.5698296130272351,-0.43576506746738003,-0.06860586775926807,0.4796467368849876,1.4361333172430968,1.3743352139427376,-0.8509012846713528,-0.6180795450201397,0.1393263990065488,0.20857343987883964,1.4238380104271608,1.2771693610993877,0.31534267073891653,0.4598875275561227
-0.6541743922375317,1.1816114329093843,-0.022706552144030126,-0.5012626733971123,-0.18546080480057534,0.12967704447260955,1.2029403362042916,0.9431940132336605,0.48477877330014424,-0.33414442533769806,1.1511563285160504,1.1535686875212514,0.7667742963211663,0.4598362486617427,1.4364915657090165,0.9859460454761155,0.9499594718482244,1.0181850143199689,1.2374529859731165,0.8590988420424971,0.0799306940364614,-0.04770541714960892
0.37894227868925673,-0.38317167811011754,-0.9970923090411309,0.32778941583366145,1.447553924770647,-1.7220060747979005,0.5448539205085009,-0.860633327554553,-1.458642155146395,-1.4023702734296597,0.49833321774458533,-0.6896964452741386,-0.6961790819766165,-0.919257483675538,-0.8085569477988411,-1.07092962294159,0.0645984413812935,0.11061824421441749,0.07303274058026575,-0.7890510812632306,-1.395300283918559,-1.4046607104333049
1.2074211043963996,-0.4216736534881851,-0.8554658097346167,-0.729552379127326,1.8481047074956636,0.2276229992995227,-0.1995901356610726,-1.230859699769968,-1.2178638313528911,-1.084176829422953,-0.5012822038079704,-0.842956907249155,-0.03282438360880152,-0.211594892075915,-1.356669103269844,-1.245150066575114,-0.33477384832359863,-0.2675186737974265,0.2294123175337653,-0.2858296151365522,-0.7008634551989262,-0.7108270475920294
0.9104277291213769,-0.5955717848863029,-0.2705649656046206,-0.20088148164683195,1.971351102180284,1.33007027176074,-0.08504204242017954,-0.05355032832552299,-0.2080112756676027,-0.11687846421936203,-0.23829788737623772,-0.05914561628666365,-0.03892082006559443,0.1578043066685221,-1.197689722062676,-0.2588760117956185,-0.2068734233428406,-0.1375935225565126,-0.16940439986868044,0.2665353360368495,0.8804014769653027,0.9728961207389665
0.48970528323321544,0.44198144938092543,-0.026367948637540373,-1.2702385242778305,0.9299190670952409,0.6995177305325788,0.286079546427481,0.5407411608468863,0.07644985736640815,0.013609356465310635,-0.06944609768411347,0.9149073858356823,1.8008671503094669,1.7580969485839528,-0.6971266600460923,0.06285734278021306,0.13286214277397548,0.19783569915153354,1.6190913302432706,1.747249845489458,0.9439401952507249,0.9727224101484752
-0.949692627581757,0.1920052108889504,1.1453399883589668,-1.2462080289378081,-1.676742180484484,0.7312300933118823,-0.7115844334699025,1.4628052680521184,2.2245835925102337,1.9827509060796866,-0.4442654633653683,1.1498530413301185,0.5011347198795915,0.5983376921246336,0.40516168786747553,2.0401737313851807,0.2712434492191984,0.2119120969024465,-0.46194856531595946,-0.0020075430496339667,0.36621542788013073,0.5930369895924035
-1.2371850415423211,2.564789662748362,1.935434061672853,-0.9338115895175164,0.13497982137943826,1.669742247674336,-1.344041213874217,0.6271706919502619,1.8857362317599091,1.714672452526403,-1.0960292023025304,0.45280614166702904,0.31821342804233316,0.39273432427954874,0.13205485996892205,0.4039079540226861,0.2735854844176532,0.1344687635177415,-0.07321054754200028,0.39427814089801716,0.9968479391090137,0.2210301659855054
0.33182507364964753,0.30440527207426704,-0.17562919985617795,0.2556979298135944,1.6940467141398885,0.943508227329821,0.7058380849477857,1.3139096565378077,0.27599600402538577,0.024698109327002418,0.4664894279733674,1.2187376174591849,1.348008134539172,1.4245487330366142,-0.35129084033199,0.7781925475081977,0.38665567630636044,0.4521631411466618,1.3107940876099338,1.3969229840411101,0.7293029170618291,0.6667939174655337
0.5656195078930419,-0.8203843919611487,-0.9323307865570932,-0.771605745972365,-0.5860115875255922,-1.723538322202699,0.16321208672672982,-1.0341696270550178,-1.2829162037490265,-1.180340557909693,0.2160258443044896,-1.0055050352254435,-1.3832427709682584,-1.4542436647461674,-1.1184761943614787,-1.2485895751407676,-0.16490506907837876,-0.11862156150726527,-0.749990757435493,-1.365988594172818,-1.4066102241799339,-1.4295496105292174
1.1598037431599648,0.18241689253431903,-0.840401387234783,-1.0359411947126118,-1.2145682004171567,1.7230225597092685,-0.13059186058170846,-1.1409616632554656,-1.1401340490407932,-1.0186158121902114,-0.6468509226558758,-0.27904257422635764,1.671007602140641,1.3319827980249046,-1.1096890179691734,-1.1114914099680302,-0.28233158590236584,-0.2273097742755862,1.524243975337328,0.6077437033803429,-0.8200200483226538,-0.7073133828684316
-0.6554994426450198,-0.03064591643054095,0.6360413760854753,0.5320486262238522,-0.2840579205482717,-0.8755479598791134,0.5823878096463959,1.1397975401916596,1.5304500071666087,1.0048925021596231,0.7320723690114359,1.2750094283599793,0.29292383804358413,0.21234779732736056,1.0428632058007605,1.522058080855146,0.40279987980537274,0.47618229380559235,-0.05412996327551289,0.29917987480192443,0.8402405841770649,0.5741885072499128
0.20483007655675417,0.7705869827773648,-0.4545389888234342,-0.9037734703424884,2.205519252081064,1.4402901019541958,0.8547665981716983,0.9617180850442445,-0.16514305084407135,-0.3541298316076056,0.5997388652391852,1.2360221036170917,1.6657206401020705,1.4732237981979588,-0.1927002041163345,0.5933943584298631,0.6181455832720805,0.6893074582765244,1.7155735704445734,1.144844316612524,-0.36445753990297786,-0.4299340785203642
-0.2131670995870564,-1.3118178257255924,-0.04182363850419436,1.0487042760343346,-0.4196289547013543,-1.0411504682773813,1.162968832063947,0.9657550623448996,0.49149013623128823,-0.055145948855825834,1.4895453837930834,1.0366040462557184,-0.23543662003758684,-0.006559303913353106,1.039366425357305,0.30804547541477467,-0.030205669095722015,-0.007403848404844444,-1.3916624684024648,-0.8071263022472314,0.571584758738776,0.20358491190450836
-0.9446248226330591,0.4465242124780729,-0.14872712492168713,0.9165365516642116,-0.8448290163632951,-1.0721646916880838,-0.5851062666762574,-0.34629907727277853,0.2655300660222813,0.6834039605883606,-0.37269005008991984,-0.7393305811984083,-0.9452640982190518,-0.7972387080866666,0.4005438977331488,-0.24483470276700137,0.22724885097614753,0.11649490409425395,-0.09746060965502433,-0.5854840127228811,-0.8554886884834462,-0.7821402502090962
-0.5033347125537381,0.6272908499940566,-0.10471560621076838,0.123530205443471,0.2952001344694452,-0.6530023721767295,1.5268209999558193,0.93108740053547,0.32311504132493424,-0.4300443468322561,1.4512789032515052,1.1729182719227023,0.46089936719009744,0.36293718336639275,1.651891893889772,1.2614513996452195,0.8913079770186646,0.9431219147697221,1.0117178926163546,0.7043871140914655,0.0030999138422350067,-0.2867788864717864
0.24877001986189473,0.7041327307559088,-0.2438990828508942,-0.5913770309221964,-0.2717332810798097,-0.6367407362975583,0.5347406153831883,0.5728756904822377,-0.27405100372390584,-0.2659222348051968,0.21751616866473755,1.1217871166080036,1.8027812396095924,1.6338773357555954,-0.5252397904326193,0.7299155621970677,0.3743975975666745,0.4487871674981458,1.8082161867931965,1.3132359156741802,0.23389033698628867,0.2549355290021029
0.8024257638854589,-0.42550551194327874,-0.02714106874462208,0.7663459557890714,-0.16081152586365124,0.1920321876940472,0.0392110189669722,1.4989111092323184,0.23241061856923437,0.5320056141618541,-0.12076706099201905,0.4040493449145634,0.4324933194799482,0.9308350019675203,-0.994685932806807,0.33005150866264577,-0.05670822308114161,0.02037578084787798,0.13867102859755584,1.4480516948320827,1.8322663546447926,1.8829853363548386
1.692033671162195,-0.8183488170274713,-0.6442434719411362,1.1027728905493852,0.2212522976586726,0.13079493452390684,-0.5307351067252511,-0.5960106330674482,-0.6476523398692354,-0.41030601352890733,-0.8627849133112193,-0.8578171728511901,-0.6886043113756294,-0.505198898826173,-1.404222045684575,-0.38124424816636493,-0.5481311629106312,-0.46121604756039875,-0.6623475024905102,-0.2268876893407962,0.06940927131991859,0.281714635862344
-0.4472902845367577,0.6140943060448072,-0.6110053010133107,0.8684755609841665,1.3489568090229505,1.6914873252151013,1.8276094852048228,0.7410041620760246,-0.7456089955312946,-0.9017677857751702,1.7226071873397912,0.991160289085278,0.20421288611365424,-0.01515007110421016,1.7659500592955417,0.6443360653040701,0.9475427226387572,0.9861786868432495,1.145138083118383,0.25102534347671124,-0.937023186019017,-1.0143294805026861
-0.5627348333512551,0.39017593132166245,0.5545631227788002,-1.5345739730180772,0.3876349304829106,-1.1597682539406864,0.8496295943476126,1.2789529083408702,1.2538542049922285,0.7658617114446119,0.8784867365659476,1.5032331073212024,0.49511611027118296,0.7419917954323919,1.2611733479773914,1.041135078689746,0.5205670925195672,0.5824888556524347,0.6015512418030591,1.116372847974495,0.7783101104802544,0.7109317175362557
-0.9397889401885383,-0.10282067807058011,1.2620338981261998,-1.1500860475777184,-0.21627240347173046,1.6584341137039096,-0.22282094139640934,1.6675964347503962,1.5407976448601384,1.634657464088763,0.056533087593527966,-0.24273678111814648,-0.05969194115668159,-0.32659799554313607,0.6679176992469723,0.46927800439667716,0.07781784039597137,0.026417767546935866,-0.5280396134591899,-0.3261881895404805,0.3147280346882194,0.4161130476017843
-0.33420743704748335,-0.4236161512347709,0.221208970677938,-0.6214151500972245,1.46604088397334,1.3460656991041497,1.531043052865982,1.3221933119470592,0.30423130441741786,0.14039484635978694,1.6119814826786087,0.9460575647597058,-0.2915418822455034,-0.1379289923431458,1.4477632459827199,1.4547575255169043,0.43511717622098833,0.6145079369123521,-0.014924530170996755,0.4259660575410488,0.8834631925048886,0.747009346208183
1.771039957687976,-0.23171568013357438,-0.6428768933271535,-0.9278039656825108,0.25206389632982773,0.12455436234280523,-0.385256067146676,-0.9019665601713757,-0.6178519399792688,-0.44840029907077594,-1.0024713851814713,-0.14773170972577482,1.2643882616139557,1.256605030704135,-1.1435454351136383,-0.6229433260784807,-0.5433295424697308,-0.47445872578009013,0.924770274000199,1.0354674986737993,0.4885012509697387,0.712944404988117
-0.4619108109714056,0.642248579362485,0.4000036735496938,-0.5433160402421523,-1.1467826833406156,-0.7750088717309915,1.4994580631880043,1.1642421086095547,0.6998734519928516,-0.10865453022185179,1.4552567671919856,1.8256719509290487,0.6994897901042284,0.7016957053744877,1.6990426199518989,1.5816122022881114,0.9987935456310861,1.0496145873787746,0.9582919031814773,1.0723316388543416,1.171293115010725,0.7790574780301726
0.3793603834859384,-1.1294254943918984,-0.5272091231101558,0.14155307694848776,-0.35800575735904405,-1.717488997087766,0.35104863397883806,0.639528857848064,-0.4355963554028545,-0.3832268858779088,0.5675670797954838,0.010969391504047923,-0.8769137025568466,-0.6925527695042258,-0.7431246224947737,-0.17761277502540634,-0.1448876912486141,-0.08774465238700134,-1.2609591332300043,-0.9721169665758503,0.08814707233075313,-0.24037696023008526
0.7224044389339921,0.26689973742455053,-0.0772047751902706,1.0426966521993293,0.8744581894871616,1.284768990285852,0.12058484136355004,1.2044401528456459,0.031180992116061144,0.2950976127665081,-0.2177090666988455,0.8506348122020109,1.7434989876970877,1.934307807378641,-0.8444109753452361,0.13647180183824428,0.14760769998688264,0.2356015406476122,1.4552294282546736,1.9774315002660627,1.2832345815206747,1.5817122874970628
-1.1024878177734208,-0.2857246702011951,1.0546101088552156,-0.6935066361172921,-1.4610609897863978,-1.5528816192137807,-1.515640491108003,-0.10767011332377743,0.5587167867309834,0.8777137337113933,-1.1721999018873615,-1.2014925874244269,-1.0407557613113783,-0.9772627720704575,-0.0010652813820470678,-0.4169526660079914,-0.016528024146847547,-0.28944337183798263,-0.8696182602362613,-0.8735861987458888,-0.3640085052752666,-0.21914775952367524
