URef,PLExp,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
-0.23077122538091557,-0.3943678888597221,-0.1357846528755209,1.3881557730277367,0.2670236671077863,0.3784944339124555,1.8204506955100477,0.8001589266138316,-0.3358911243989294,-0.11922057293882646,1.2359176642266323,0.8346023796946399,0.3618236375287728,0.40449827987493003,0.13803590693404044,-0.0366608668633016,0.18524592448331823,0.2226983618819875
-0.6530848974825622,-1.5060764433828704,0.8586606814837223,1.076736030190271,0.7789543194100949,0.8657343208215414,-0.09021991096828011,0.5216486006870633,0.3438765578362739,0.7850661298974595,0.9389209546162977,0.7845682608548076,-0.20717060725784764,0.07755094297031927,-1.50833612472493,-0.46548909563649216,1.0788281402611906,1.092873661119258
-0.8168328824688116,-0.46593271238527934,0.4068298022665957,0.7093025458542314,0.03252931630861779,0.2763586022740913,-0.08796900318477147,0.08596801431242711,-0.5190225041169894,-0.7218047842900469,0.946753482144923,0.45304397641483674,0.17192957085496768,0.10848676972897718,-0.7244655789760103,-0.5852829497134566,-0.23196591971660063,-0.1281551491875852
-0.33825410096885095,-0.36852859037910374,-0.541108290618523,0.7595189385209458,-0.06485437779099115,-0.37801853805435703,2.1585320779926245,0.7662688143542236,-0.6160515770441943,-0.8231075389047927,1.8159318283047339,0.5592189719781101,0.31858915924843,0.45198983653778274,-0.014530420851116017,-0.27172305732334395,-0.5147912863769712,-0.7017768512620951
1.4625267017412407,-0.006366718428674234,-0.30873678625984385,0.3185456396720964,-0.03098270374986373,0.6647531895184133,-0.9265434369479245,0.4953979508004804,1.7812369523298903,2.290413012998049,-1.0471598331194591,0.10513770096706035,-0.2537784552995421,-0.16861172511995418,1.2410667792731263,1.8039037922383192,1.3489432672643593,1.6745391087979833
-1.0963638226311618,2.6804368110170493,0.05730051228567163,-0.9669239118138458,-0.4431922952551891,-0.34650986975409415,-0.2508061368915924,-0.5673486154246106,-0.12454781487472517,-0.3494149535484978,0.573294849084202,0.17851997349832552,0.6125028446492756,0.35797009159909265,0.7844802357082732,0.3631615517312493,-0.2768602992389317,-0.459055427092952
-1.164975734316235,-0.15796684722544635,1.673426262088435,-0.20651235823633868,1.397525974906435,1.2803661151159453,-0.9993308557098427,-0.40898433687838787,-1.1974036574366347,-0.8110471353444301,-0.002790596636244968,0.016173608065999306,0.14536086702156614,-0.2206474977823092,-0.8785912078528445,-0.6593714182960554,-0.13624670894996063,0.19307702615469588
1.1669700354101264,-0.3959654700637032,-0.22894337607123488,1.0370610074957713,0.05206479419646732,0.6238768935836114,-0.3881026187523838,0.3815880654255722,0.8127934156389789,0.7035400797109003,-1.0755474447701732,-0.04705646193855712,-0.2566308668869258,-0.08586467452325992,0.32189207946494275,0.7318874640933981,1.0905013732420656,1.846353028477856
1.7147836535311656,-0.5223872623894641,-0.6255644308421429,-0.28386520751501826,-0.5743918876739998,-0.22064966904092526,-0.8583786953978272,-0.6208266228922608,0.21548550242961256,0.2544663314390271,-1.3348750417715907,-0.4699441332207335,-0.4736826192726746,-0.42016751951514575,0.05200826444226923,0.3065233138009404,0.561119199763045,0.4319770409266959
-1.2796820108568758,0.8012950284585877,2.5924095293300136,-1.1617058995621987,1.701015250778923,2.311516027306518,-0.9031109669619716,-1.5397198467975892,-0.4290886678120317,-0.9201742142339169,-0.16350565388838922,0.20349997145221238,0.010958457320964989,-0.1686415027737041,-0.686185549164423,-0.20862951652917028,-0.01440175249033171,0.3567583380856267
0.6820590133957366,0.4871172382784093,-0.7529595276246427,-0.6039266306184853,-1.0997027102192696,-1.0214575031688127,-0.28876953807891476,0.03574819404549318,1.908150812796603,1.367471683243834,-0.9559307222757525,-0.9284111673294033,0.10480021608242991,0.10789916555341435,1.7066987153843955,0.937706132760844,-0.7145782943215131,-0.5632259252161403
-0.6507131752595617,-0.15624998001828697,0.6335483358744095,1.1182821485718306,1.2764518606464004,0.636967829215577,1.0201714239859023,0.7546123158181568,0.09684764058557276,0.05301631271174814,1.091412755105132,1.646898551410051,0.18944172193339529,0.3043221672567068,-0.34790990178056475,0.03559600411450077,0.9102378656984748,1.0332216839531614
1.6784435459729314,-1.0639092441728233,-0.6384077973909403,-0.8140533408092501,-0.6648045644509859,-0.2819197248412143,-0.895499927803696,-1.2426512099323181,-0.7910757889755085,-0.5463538839819477,-1.405632367178348,-0.6676027854383587,-0.6331564706083093,-0.5475471890414719,-1.5113787968406491,-0.9837277194747884,0.36090482556849546,0.48593276586989337
-1.1318313749066569,1.1355068004086843,1.3253236104687491,-0.9447241331213186,0.8566404309865664,0.17739938199020122,-0.7828668468537741,-1.2923194720158893,-0.36597579796797713,-0.5702268445664377,0.32850242435324806,0.07483114424615764,0.0723625964541919,-0.02613215711313703,-0.22693751842536417,0.7034974680863075,0.6075420487532049,-0.2232204941856299
1.2003523910960017,-0.7722623888418206,-0.9580318205333342,-1.2319877934348953,-1.3971161692460223,-1.3507356318492536,-0.46384236511733695,-1.4411444407915768,-0.9347242057987704,-1.4048389915728128,-1.4267481260051371,-1.4583375478773177,-0.4033898336134449,-0.3375120115018428,-0.614339979440818,-1.0548189714112381,-1.151440209438329,-1.2771211554139072
-0.5623143578385849,-1.1740800717117026,-0.09499102672430858,0.6708228992583317,0.7101724862598373,0.2911913259638378,1.015848790179644,0.806991038729816,-0.7248159989889819,-0.2611824252328224,1.4464715195952194,0.410161976444683,-0.14801487170051217,0.09863353556071225,-1.0477151451472884,-1.0684500414224294,0.13266748353576022,-0.08037142656174083
1.6570783740940132,-0.332369744238275,-0.40850045749888214,0.5895943865555615,0.07248266483162319,0.39808751185723423,-0.9056755886381913,-0.15591202945501415,1.093297984246833,1.2420479398392856,-1.145544602197038,0.807633652260319,-0.3978569200582132,-0.33339938342582387,0.5946947480552008,1.5209282825722277,1.3197682457506874,1.6670111077689198
-0.09862288220321745,0.2978690866982963,-0.3611656695780039,1.306151564515802,0.14360398407473998,-0.13601142939641267,1.5524656005521955,0.9759972638840007,0.2858308682046803,0.5238581078897007,0.7064313181102455,0.8461707009169631,0.7331125658596234,0.6788193306169467,0.9990856888534457,0.5062820570853754,-0.13905158824287098,-0.13457880561216062
-0.08309846906527955,-0.14043569613471565,-0.9298821184838911,0.8632741176032885,-0.9808700604052342,-1.1577224493022604,1.733894125724877,0.3705040274524577,-0.7464313210578051,-0.8882118360151272,1.013619375238299,0.07810683013814088,0.4058937136752214,0.4391303935205445,0.4287357703633474,-0.45969591058958775,-1.293681852358866,-1.3537597621395887
1.1319584763146684,-0.04778617414369541,-0.8301047683316393,-0.7532824668741777,-1.1107424464605835,-1.0500456532296887,-0.5827580755057004,-0.3425698453241126,0.9343337269057718,0.8268900912784111,-1.1967599181727278,-1.2365808102422962,-0.2363245046535181,-0.16773116619459322,1.0484482740190575,0.42695821673160617,-0.6630442946586398,-0.7329665987290588
-1.0425718670833537,0.11017795863069327,-0.6905619138807231,-1.7906134749595306,-1.0520702348956454,-1.345784781948381,-0.7837713502951194,-1.9619163889484954,-1.632148649413816,-1.709069802489035,0.1636337530527278,-0.6660204626870537,0.03952529878273269,-0.13307905998376915,-0.5921465097670707,-1.232924165017314,-1.4579476688081765,-1.4862580173481834
-0.7722208822110272,-1.2111272326336866,0.7326929737345271,0.7519497079680604,1.7482981198851242,0.44361912697684375,0.5824195486617254,-1.0182898718432993,-0.24443963064437166,0.3394107459300438,1.0935816907716365,1.0827621575025006,-0.07070050967171353,0.23500544294032896,-1.226502589466829,-0.6604014777754147,1.1431795524844754,0.3361771633576627
1.7956714932449471,-0.20677837796424342,-0.5745942076093953,-0.25677179214520696,-0.2993647707008672,-0.04903953458430736,-1.0175940160090524,-0.039722871002477664,1.4584852065525518,1.3353834733027443,-1.078390878154547,-0.11688525154876715,-0.5889327538634094,-0.429280333360106,0.9653389556093147,1.2971486113118054,0.7473359595117007,1.0775602579834063
-1.2320563060217566,0.5862838385679834,-0.35698129141609897,-2.100884096726074,-0.7527534672642813,-0.6967970304058361,-1.4460284956400828,-2.371340462516046,-1.5227143117891717,-1.766119997250151,-0.09842342261303592,-0.6606043367116401,-0.02197200956647851,-0.36615735688154494,-0.6322070462051858,-1.401409494081935,-1.5735660687853301,-1.5423777336668192
-0.8521675318646014,-0.5568925662695062,-0.3907299436302812,-0.8642320681144017,-0.3706950152703703,-0.8990704058865087,-0.1499837428117201,-1.2546037167237538,-1.2147023113119721,-1.36791617609746,0.545314918726817,-0.29498915518320207,0.05625587176893266,0.012224350223082103,-0.7628530986884324,-1.0365500467325037,-1.1945036974293697,-1.140538236703746
-1.3005335026569038,3.0415127637270643,5.028391278231779,0.7343909578656301,1.0597118899022602,3.15983987808086,-0.7464301805451303,1.0674686472836419,0.09933492340403383,1.0710597235424861,-0.010441755656537917,1.388239315418681,0.40665648411940125,0.7409020572513059,0.1501236876016113,1.3014367042689794,3.658163555167282,2.0118563992943064
