,URef,PLExp,IECturbc,TwrBsMyt_[kN-m] ST_DEL
14747,4.44231900945306,1.50834033507854,99.3592482525855,32123.854489386882
14748,12.4742519818246,0.63697503618896,19.1735402215272,23307.1625365011
14749,7.08434292674065,0.155291111115366,39.3470757175237,33139.848432691346
14750,21.3849977366626,-0.106250262539834,5.75154209509492,11015.173150747456
14751,4.25181049481034,1.57618270553648,84.9121514707804,51899.30444671661
14752,15.1533414758742,-0.0162470996379853,20.682385051623,32914.175653887745
14753,9.80455522984266,0.803375053871423,18.4682877268642,18643.00397488544
14754,8.70581071451306,0.583263067249209,5.94558706507087,7885.206566608846
14755,5.0219450853765,0.825101834349334,75.7591724395752,59640.72938027297
14756,4.47291476279497,0.765292836539447,62.7879094798118,40288.37765209362
14757,13.200107883662,-0.0903736020438373,24.2101768031716,29273.45212878781
14758,4.2889110147953,-0.157725577708334,35.7074963394552,22009.356704931626
14759,10.0202193446457,0.0994294895790517,5.10756117291749,7418.028694276831
14760,10.5597078576684,-0.247760866954923,13.1388307549059,16189.84361507603
14761,5.51579821482301,0.95421533472836,30.1992318592966,21381.197218993482
14762,7.65326952189207,0.994802224542945,35.132368421182,30228.29662806591
14763,12.6191259510815,-0.0275201329030096,17.623609257862,21178.924798422962
14764,6.57281869649887,0.25663640955463,24.8029188718647,17325.382994018917
14765,21.842261698097,0.496766362711787,13.2479766849428,24219.803337447007
14766,15.0083196870983,0.648243412654847,17.5199647899717,23808.075861305373
14767,4.78475337475538,1.25784277906641,39.9255111347884,24443.93525126547
14768,5.22693456709385,1.60590288601816,11.7075541522354,8363.083780465258
14769,6.09937250241637,0.0698155051097273,44.149749353528,33134.00027021931
14770,10.3957439363003,0.740447821374983,23.8921355456114,22951.392646773416
14771,6.45122047141194,0.422639723215252,16.7036795988679,8321.095864371795
14772,5.63655886426568,0.892683603987098,53.3027037978172,35334.82885172294
14773,16.8564604371786,-0.137318132258952,15.234053414315,22293.324026246137
14774,7.64339794963598,0.462602599803358,10.2175913751125,7721.288881427328
14775,5.54795873910189,-0.0976239405572414,60.5313793290406,50264.393285891165
14776,5.89540412276983,1.44439232321456,19.462219113484,13342.340754330216
14777,10.9393757171929,0.386232062149793,2.82300640828907,5630.617690621597
14778,5.75271078944206,0.704068143945187,28.4687808249146,21548.803038499314
14779,9.48191729933023,0.614313659258187,15.2586017735302,17206.26106843308
14780,4.23562727496028,1.0188091722317,61.0576012171805,38322.50208084639
14781,4.11346576735377,0.582211924437434,77.7964955661446,45086.245293875814
14782,4.52583212032914,1.81629853192717,37.4561729840934,14523.097778685436
14783,4.4835869371891,0.17208730308339,86.6973164957017,65124.0665196531
14784,4.63386257737875,1.07807858111337,76.3726993929595,52473.761346479965
14785,8.46952812373638,0.904741247929633,5.40539757348597,5555.364218251401
14786,7.10925511643291,1.27854693802074,13.9945610426366,9305.883147900182
14787,20.6903717070818,0.527742670848966,16.0719544161111,27131.185173600832
14788,7.27209042385221,-0.278811527509242,3.66967571899295,3501.9957609304874
14789,6.70643327385187,0.985568128153682,36.6117806173861,23967.67355788438
14790,22.1271335296333,0.34371141185984,11.1748661845922,22455.262989445517
14791,6.06347353756428,1.31910039056092,18.52568811737,12324.868132029398
14792,5.17272024974227,0.358012966811657,41.7473763227463,32434.266213003542
14793,4.09256521239877,1.75588124562055,50.7537815719843,30523.612479641495
14794,4.839181561023,0.135565299820155,9.90391429513693,7782.512660631728
14795,14.0437826476991,0.764650202542543,14.3026144243777,19246.99327244438
14796,9.31263187527657,-0.121635298710316,21.4605934917927,24302.546412192984
14797,14.6091741472483,-0.0104564191773534,8.9985279366374,11525.204430611782
14798,8.15630400180817,0.543430028390139,22.381026064977,17493.18913550418
14799,4.3209936991334,0.298217129707336,101.578776212409,40695.097774791444
14800,11.9269568994641,0.48968018386513,7.43134506046772,11410.273897004006
14801,5.92072542384267,1.09970679124817,55.9345743153244,45628.1492436476
14802,8.03416320681572,0.315075374487787,18.3344702236354,17626.896080240716
14803,10.4271269179881,0.975895639322698,10.9193027950823,13306.7407847666
14804,6.2637402266264,1.2600515563041,22.7918344549835,13909.383090489548
14805,5.82963266968727,0.787568558100611,56.6078779287636,39907.377094877236
14806,5.47103149443865,-0.297376971133053,32.3844275437295,24123.84066274419
14807,14.4782705567777,0.698018616996706,19.3747128825635,24890.694154590834
14808,9.20024687051773,-0.207376237306744,17.4874164629728,21768.4157848762
14809,4.95140622928739,0.0767665960825979,24.3874913547188,15578.33121954941
14810,19.6746009364724,0.389193240180612,12.5052464660257,18237.29437088804
14811,4.74783435091376,0.424651072733104,73.9921838510782,51021.93232881675
14812,14.2707416936755,0.415988970082253,5.00177904032171,6302.606219357336
14813,4.04909008741379,0.105381140206009,99.9360510148108,52942.16664711002
14814,13.9383025430143,-0.140130680426955,12.6890692859888,17603.83526369303
14815,9.76832761988044,0.912972519546747,22.1946580801159,19857.732638551053
14816,11.6403851807117,0.207002612110227,6.72918143682182,10135.125688945995
14817,20.50002412498,0.326268758065998,19.9720233678818,36642.438271184335
14818,16.3092619515955,0.617121811956167,13.0799693986774,18320.418845539436
14819,5.66018966585398,-0.164566996134818,55.202941596508,48397.06083074039
14820,22.4954684413969,0.0610138462856412,12.1595303993672,25772.916827665078
14821,4.01321563497186,1.87509065531194,3.8561103399843,2405.616003998868
14822,4.43590499088168,0.95217764666304,47.6357612293214,26897.904510113352
14823,6.91043864563108,1.17201275294647,43.889869004488,28698.817263496858
14824,7.6579623259604,0.773406205885112,7.39398021250963,6704.891823819096
14825,5.72838082537055,0.385965534299612,26.6428094822913,20807.277290034493
14826,4.119818020612,1.12569337552413,31.168975867331,18630.21682831135
14827,4.32945534214377,1.78354117162526,57.9558659344912,42342.54504901492
14828,9.08566003292799,-0.148163481149822,9.86853763461113,10800.622691715296
14829,5.35646484792233,-0.0584087179973722,34.1561058070511,23293.671707808415
14830,11.4906624294817,0.21447320394218,8.23136935941875,13925.865978845297
14831,5.6320189461112,0.595218814257532,64.2051174771041,46775.799079622404
14832,6.45644737035036,1.34451422281563,25.7311163004488,14246.313544236415
14833,6.72116454318166,1.25032657673582,20.8504795096815,15199.745429788047
14834,4.24665873497725,0.200588426087052,98.1474387925118,61571.45097883198
14835,7.90654303133488,0.0662067985162139,26.3291324023157,20618.99267895043
