URef,PLExp,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
-0.6551552130668058,1.3532087518266556,0.31197189809479736,0.912444289641738,1.2825222016802702,0.427757314811708,0.8852359610479114,1.2508159366797797,0.9335178399482832,0.764969399234519,1.178211580981712,0.9679535941278372,0.9561320207264001,0.8600390261775944,1.1157968067260104,1.1741154939830598,0.6140887680633011,0.49369508276697516
-1.0110286551949998,-1.1434491158442555,1.6668301691952294,0.7909117414532256,0.802212479516263,0.9583826817497174,-0.7810690681970384,0.6300512182369755,-0.0502920860475622,0.1805010196751459,0.3631494711223457,0.533703448195514,-0.03507800153173609,-0.2817460488055404,-1.2182225078420443,-0.8236289447292738,0.21261867075623408,0.6708212694244197
-1.2658837381995918,2.0664444883483113,3.242152012809868,-0.7911108774828844,1.6887456619304035,2.106029724464133,-1.0145569188301433,0.6317547034184782,0.3849698028433697,-0.5657449036531996,0.5500513880511165,0.5336869005400762,0.21032359884740037,0.018053587242386943,-0.05349920899181049,1.0057394846666285,0.6626332258602506,1.1692153120578426
1.0932720169165253,-0.8727960470084234,-0.11565954485935395,0.21560982593484965,0.5413343522696932,0.9318483849495682,-0.36841465724808,0.5113656708394663,0.1535541802322032,0.5133366845895053,-1.2265481874150377,0.17227294830564366,-0.3099712388735538,-0.11657658137364069,-0.9200115910764785,0.594114206201495,2.2191100328957285,1.9897317532687078
1.8460804139434475,-0.7977720038030834,-0.19288225770389053,0.1330661764759237,-1.0343721231432936,1.561036612019815,-1.071843636183927,-0.035620699860120196,0.23190374321390103,0.7472667785584978,-1.0914282381564313,0.5540263742613615,-0.4435571237098139,-0.28850786403485146,-0.856939595590307,1.6365374768988523,-1.5801150730596374,-1.4398119159117218
0.19711474538757118,-0.759601961242725,-0.8212139334868439,0.04103201907136703,-1.0263460366468415,-1.1850327648159573,0.8548416194462073,-0.6355074079153872,-1.3459501975971973,-1.4214061102073023,-0.5012142451962058,-0.6155192602475651,0.010516176904632534,0.05542345030020853,-0.5649595239626043,-1.015259118577096,-1.1509100013907392,-1.1851665912829898
-1.0862946344780706,-1.3068629555531857,1.5943509322875342,-0.7478981407941796,0.9279938025485037,1.5935866946057697,-1.0143388543851917,0.09785754831231028,0.16106280504565768,-0.44952031741749926,0.002401893305838606,-0.08051542536855957,0.013211987507464554,-0.07384625781930514,-1.3480133168772679,-0.440962003257192,-0.1255190171812019,0.5589427041839498
-0.6629030517147383,1.235206244932759,0.4309545258069425,1.223113488181522,1.190679568283459,-0.11155886054934827,0.9228613887300717,1.8132970683545633,0.5958734346514452,1.1286283265849038,1.6215562386755364,1.3483808107978736,0.7912181790120202,0.8775307908840964,1.066683764922942,1.158586331253953,0.9027591283146559,0.6756128595213732
-0.8387047383890898,1.190425214459052,1.2517016421556708,1.3846263436990713,2.4925209883270214,0.9911280010117282,-0.07223252429281422,1.5928598200171087,0.744696806756266,0.6833343287657929,0.9439679111830176,1.1185405068674406,0.694849679277674,0.37478772293268187,0.395137759124961,0.5925021148450861,1.048093280970383,0.756420562235882
-0.9692773044286547,1.6120273862905463,-0.45837319817026106,-0.9360496156507653,-0.6008639297397134,-0.9368749755519789,-0.16955521485402567,-1.0312739188089575,-0.14986440248108818,-0.5517056160321735,0.5645823170911316,-0.10835973076850224,0.4640630269994899,0.40505310897874297,0.5237350499577992,-0.05481017771400296,-1.1968902803487476,-0.9352164952877864
