,PLExp,URef,IECturbc,TwrBsMyt_[kN-m] max,TwrBsMyt_[kN-m] stddev,TwrBsMyt_[kN-m] ST_DEL,RootMyb1_[kN-m] mean,RootMyb1_[kN-m] max,RootMyb1_[kN-m] stddev,RootMyb1_[kN-m] ST_DEL,RootMxb1_[kN-m] mean,RootMxb1_[kN-m] max,RootMxb1_[kN-m] stddev,RootMxb1_[kN-m] ST_DEL,YawBrMyn_[kN-m] mean,YawBrMyn_[kN-m] max,YawBrMyn_[kN-m] stddev,YawBrMyn_[kN-m] ST_DEL
1756,0.819959068018943,7.919442538172007,2.6609277818351984,88734.7749729826,3618.744820016267,3061.937899726927,25876.519878820312,30674.285378285647,5077.15623708301,9263.035038197851,2049.991118289274,17167.504913019082,9988.246148227166,21396.998302935623,-35967.83355688702,-33374.3967427743,1034.789172095841,-663.3212222632137
1757,-0.0842456485144794,4.31867291778326,100.21445690654218,101376.6523744538,51482.75753495517,56380.42434259694,10322.435720936637,40806.4120178276,12105.99868252475,14108.369769313911,1680.2414724387356,22081.36733446682,9306.054281184324,19640.83255866804,-50418.30103789303,-25090.00225784991,4937.837032816292,5918.078346840148
1758,0.2670099030248821,23.085428081452847,12.921737926080825,22835.229476169057,18094.263866305413,28120.76569304787,10528.155858965314,35441.57356425073,9042.476457326818,25054.399895433624,-940.3197865341177,15994.996236517034,446.76739225470374,18901.5909494104,-50126.17459065242,-48693.307714232935,4744.391853422614,6505.6569201900775
1759,0.1775867879390716,20.59458486363292,9.46806175634265,38087.95925733684,10940.040525737644,17701.32071805595,12396.846548506233,28508.110129142107,6291.590813666859,14355.160410144035,-644.9785071697803,15274.482263693793,-74.76351438428173,19022.48017310042,-48805.20545174645,-50331.53067979794,3593.9925503044433,4228.838062115592
1760,-0.2053701486438512,5.74530727788806,45.923840487375855,92412.55796341182,26894.181447280134,29409.51059670645,14199.954795113152,33048.314361266675,6689.580370852344,12070.787675006233,1173.4588651467266,18770.94100260395,9467.378826607148,18986.792633288907,-49993.658992316836,-39657.433396667286,4638.915315846376,3054.6793015092494
1761,0.6362079688347875,9.184109695255756,15.844446932896972,148772.7199338212,14650.134594212122,18161.890487767043,26901.433357585633,41578.48362810958,6459.734131236457,15299.684512743752,2689.7325588971376,20297.129964177526,10217.527368509034,22282.906422160362,-36026.86179930408,-26004.362910381893,2715.9530466888727,2223.7812418894655
1762,0.0908349662087857,14.330602694302796,5.597441224381328,135856.26205170903,4638.552612794794,8336.280520699396,19524.62611264109,33927.48467449712,3250.134478185476,7188.691249769835,-203.24238959701268,14807.079519764799,9449.019866105757,19622.699492202373,-45128.573770626266,-41268.191379279786,1551.0371003938908,1306.0477434320687
1763,-0.0659599041566252,15.98473896831274,14.43672040477395,126934.26637454868,14218.156175190266,20655.37053947422,17376.31597852669,33244.3191629756,4339.161890048556,12120.919534295654,-456.5130020598698,17028.732111808316,9162.697826083884,19205.256789244384,-51170.95238661251,-38076.56711622337,3232.186498800916,4105.970469286816
1764,0.5060985967516898,11.424178663641214,5.9428769163787365,139894.79711392047,9310.309084341048,10084.31230842057,25493.363402790405,40198.86840348484,5576.039734349918,12410.807494114659,2175.770110127805,17464.303784036696,10078.374822011761,20842.505057134942,-35922.830416812925,-32000.91617378429,1351.2752685518053,1634.828012884577
1765,0.4028445526026189,20.21252667158842,15.432671969756484,52776.00043146407,16773.403506051185,26938.546477709304,11920.701588758478,38369.906341362104,10774.295543656535,28442.803223915464,-903.2954309129537,18250.460438043054,224.24158474065553,19027.2973810344,-47989.081136382236,-48020.46496185947,5042.667999830227,5928.528957223052
1766,1.7325629644095897,4.283140819519758,52.60204249061644,61526.82217988504,52083.67553149111,28999.942180048274,11186.478955586503,30824.984465770216,9273.99603508747,14996.605748354728,813.2930165625346,17892.035268333326,9976.42255504881,20442.420992200077,-40109.326243125724,-26182.468865566476,3091.2150492644255,3290.0064363498723
1767,0.8547655013389883,10.84189323335886,7.426742976531386,153659.02312303524,11965.83983032271,11138.361522501791,25202.156772146154,44681.6364756171,8513.921403802658,19368.593855636344,2381.0702061024353,18754.572389168035,10245.061984206961,21739.24133654942,-30127.378732834026,-24097.087496271473,1472.1911576507493,15.080344592382517
1768,0.5197528009302914,22.20115856826305,19.49237049557269,-12767.650615963823,25667.191948803997,35634.09875371495,9744.083560520165,41076.86086736736,12956.707989027274,34016.22625604809,83.83021513476353,22604.691342604114,817.9193528673404,19015.289469410433,-47957.731629021655,-48544.73007451441,7013.3625360293545,8218.14555505693
