,epoch,discriminator,wasserstein distance,generator
38,1950,-4.660655975341797,4.194344,31.729249954223633
39,2000,-5.091218948364258,4.1987677,33.1562385559082
40,2050,-4.034081935882568,4.0697145,34.238243103027344
41,2100,-4.663928031921387,3.9133902,34.264495849609375
42,2150,-4.708335876464844,3.9225035,34.075687408447266
43,2200,-4.26796817779541,3.8519318,35.482852935791016
44,2250,-5.455411911010742,3.8809943,36.874176025390625
45,2300,-4.99283504486084,3.7167733,38.163360595703125
46,2350,-4.070317268371582,3.7876024,36.641632080078125
47,2400,-3.9299392700195312,3.6146047,37.837257385253906
48,2450,-4.096921443939209,3.6593976,39.862152099609375
49,2500,-5.47246789932251,3.5966523,40.65229797363281
50,2550,-4.568137168884277,3.5793068,41.75556564331055
51,2600,-3.783592939376831,3.495528,41.64552307128906
52,2650,-5.328629493713379,3.478261,42.061668395996094
53,2700,-1.0491106510162354,3.5336916,42.638797760009766
54,2750,-5.109282493591309,3.4204392,47.37287139892578
55,2800,-5.704883098602295,3.3822613,46.33671569824219
56,2850,-3.8730528354644775,3.3808537,43.690616607666016
57,2900,-3.7769179344177246,3.3638227,45.56761169433594
58,2950,-4.106628894805908,3.2966967,46.75116729736328
59,3000,-4.63542366027832,3.228342,46.036964416503906
60,3050,-3.820892572402954,3.2694144,46.598907470703125
61,3100,-4.9763994216918945,3.0845852,48.54638671875
62,3150,-3.590013027191162,3.0830114,47.61321258544922
63,3200,-4.9634528160095215,3.048903,47.73237609863281
64,3250,-5.78586483001709,3.0036237,51.75529479980469
65,3300,-4.273621559143066,3.013949,49.517189025878906
66,3350,-5.662962913513184,2.9389365,51.352294921875
67,3400,-5.295784950256348,2.9097564,55.002017974853516
68,3450,-3.7937533855438232,2.8007667,52.16139602661133
69,3500,-5.087196350097656,2.7853935,53.75770950317383
70,3550,-4.643069267272949,2.7007623,54.5969352722168
71,3600,-5.62769079208374,2.6044228,54.562049865722656
72,3650,-4.592508316040039,2.5293593,60.44444274902344
73,3700,-5.650078773498535,2.49738,57.99983215332031
74,3750,-4.955478668212891,2.4235177,54.72500991821289
75,3800,-4.484957218170166,2.3052342,58.24961853027344
76,3850,-5.2693328857421875,2.2921894,58.74980926513672
77,3900,-5.3588995933532715,2.1769562,58.895233154296875
78,3950,-5.150458335876465,2.1956327,61.64079666137695
79,4000,-4.599620342254639,2.15036,60.33628845214844
80,4050,-4.242273330688477,2.0797577,60.30915069580078
81,4100,-5.121825695037842,2.0809188,63.502708435058594
82,4150,-5.196463584899902,2.0295522,64.077392578125
83,4200,-5.58115816116333,2.0485015,64.09161376953125
84,4250,-4.105784893035889,2.0475986,63.331031799316406
85,4300,-6.35874080657959,2.031735,64.68222045898438
86,4350,-5.075048923492432,2.04463,64.78591918945312
87,4400,-4.602761745452881,2.0073988,65.92574310302734
88,4450,-5.167280673980713,1.9474872,65.57416534423828
89,4500,-4.964378833770752,1.9536508,66.90274047851562
90,4550,-4.741917610168457,2.009755,69.24100494384766
91,4600,-5.855284214019775,1.9653938,64.57548522949219
92,4650,-5.295445442199707,1.966083,66.82286834716797
93,4700,-4.531925201416016,1.9646313,64.70262908935547
94,4750,-5.632316589355469,1.9869326,70.09485626220703
95,4800,-4.494962215423584,1.9562347,66.34899139404297
96,4850,-5.679978847503662,1.9323009,66.61719512939453
97,4900,-5.223206043243408,1.98678,70.16706848144531
98,4950,-5.113894462585449,1.9165274,70.8147964477539
99,5000,-4.145427703857422,1.9350816,67.85272979736328
100,5050,-4.255847930908203,1.9140561,67.18354797363281
101,5100,-5.386959075927734,1.8883816,68.85834503173828
102,5150,-4.677041530609131,1.9576794,70.24696350097656
103,5200,-5.308385372161865,1.9181765,72.4985580444336
104,5250,-5.100824356079102,1.9906144,70.65351867675781
105,5300,-4.704506874084473,1.8942624,70.89347076416016
106,5350,-6.100063800811768,1.9255327,71.5394515991211
107,5400,-3.5345301628112793,1.9588332,57.77056121826172
108,5450,-4.829226970672607,1.9795289,72.13175201416016
109,5500,-6.292102336883545,1.9029793,76.46321105957031
110,5550,-3.777021646499634,1.9314085,73.70116424560547
111,5600,-5.0833258628845215,1.9536284,74.89529418945312
112,5650,-3.9484729766845703,1.9246681,74.80410766601562
113,5700,-5.1005940437316895,1.9343189,71.06730651855469
114,5750,-4.895478248596191,1.9013994,75.69866943359375
115,5800,-4.783654689788818,1.8983155,76.3003921508789
116,5850,-5.112103462219238,1.9307884,75.5761489868164
117,5900,-5.485558032989502,1.902832,73.65460205078125
118,5950,-4.989588737487793,1.8935409,74.90093231201172
119,6000,-4.910195827484131,1.9276102,73.94511413574219
120,6050,-4.2997941970825195,1.9408911,75.98815155029297
121,6100,-4.724693298339844,1.869479,74.40379333496094
122,6150,-5.35512638092041,1.863552,75.11650085449219
123,6200,-4.462118148803711,1.9216406,76.51187896728516
124,6250,-3.9460842609405518,1.8863423,75.0710220336914
125,6300,-4.9997053146362305,1.9229865,78.15473937988281
126,6350,-5.444909572601318,1.882757,82.921875
127,6400,-5.791046619415283,1.9162692,76.2785873413086
128,6450,-4.786153316497803,1.888818,81.13017272949219
129,6500,-5.412786960601807,1.8894266,78.60987091064453
130,6550,-5.013487815856934,1.8934429,79.76547241210938
131,6600,-5.089076519012451,1.8969605,78.67137908935547
132,6650,-4.773077964782715,1.8421233,78.57676696777344
133,6700,-4.6151604652404785,1.9126495,83.21170806884766
134,6750,-7.155462741851807,1.9301463,70.67984771728516
135,6800,-5.199043273925781,1.896321,79.27363586425781
136,6850,-4.199981689453125,1.9537357,84.54683685302734
137,6900,-5.5796799659729,1.8794202,84.02348327636719
138,6950,-5.552097797393799,1.9126694,80.1673355102539
139,7000,-3.921844720840454,1.875626,79.57402038574219
140,7050,-4.724688529968262,1.9233328,83.86031341552734
141,7100,-5.210752010345459,1.8937405,79.65432739257812
142,7150,-4.374151229858398,1.878417,80.96665954589844
143,7200,-5.115208148956299,1.8740698,81.673583984375
144,7250,-5.192379474639893,1.8549995,82.13172912597656
145,7300,-4.752928733825684,1.8754208,79.46437072753906
146,7350,-5.144079208374023,1.9517312,82.07644653320312
147,7400,-4.701850414276123,1.873076,78.72142791748047
148,7450,-4.106520175933838,1.8965183,86.1185531616211
149,7500,-4.906015396118164,1.9351838,82.93901062011719
150,7550,-3.9762625694274902,1.8469783,85.49868774414062
151,7600,-4.438310146331787,1.9105372,82.19482421875
152,7650,-4.7988386154174805,1.8590926,85.2959213256836
153,7700,-4.104260444641113,1.8858829,85.70932006835938
154,7750,-4.832867622375488,1.8867477,80.7414779663086
155,7800,-4.789292335510254,1.8853743,81.135009765625
156,7850,-5.551751136779785,1.9796566,84.4727554321289
157,7900,-4.9691972732543945,1.9372119,90.62751007080078
158,7950,-5.611913681030273,1.8956848,86.23652648925781
159,8000,-4.879528045654297,1.8768137,86.25984191894531
160,8050,-4.2858686447143555,1.8938366,83.6221694946289
161,8100,-3.8066720962524414,1.8812453,78.1417007446289
162,8150,-5.288588047027588,1.8969055,85.97144317626953
163,8200,-4.464180946350098,1.8657795,82.80764770507812
164,8250,-4.20660924911499,1.8334868,84.90499114990234
165,8300,-5.862039566040039,1.8450034,93.686279296875
166,8350,-3.727992057800293,1.8829886,88.4168472290039
167,8400,-5.372159957885742,1.8563958,84.4941177368164
168,8450,-5.230890274047852,1.9184003,87.99054718017578
169,8500,-4.882709503173828,1.8457656,85.38135528564453
170,8550,-5.313994407653809,1.8317488,94.15350341796875
171,8600,-4.165549278259277,1.8271675,84.22191619873047
172,8650,-4.83922004699707,1.9326293,93.35298156738281
173,8700,-4.518636703491211,1.8365092,93.94364166259766
174,8750,-4.9605913162231445,1.8423566,87.22148132324219
175,8800,-5.317744731903076,1.8411386,96.36641693115234
176,8850,-4.565914154052734,1.8252797,83.36767578125
177,8900,-5.3443603515625,1.9032816,93.60198211669922
178,8950,-5.087736129760742,1.857925,92.32994842529297
179,9000,-4.794006824493408,1.8502866,92.4851303100586
180,9050,-5.922945976257324,1.8655729,94.10912322998047
181,9100,-5.460963726043701,1.8368659,89.96515655517578
182,9150,-3.731745958328247,1.851344,86.67191314697266
183,9200,-3.7489967346191406,1.8196921,95.06482696533203
184,9250,-5.048856735229492,1.8425221,95.02558898925781
185,9300,-5.161508560180664,1.8148547,99.98309326171875
186,9350,-5.229644775390625,1.8087155,93.9190902709961
187,9400,-4.724714279174805,1.8613498,100.25640869140625
188,9450,-3.563946485519409,1.8321017,98.8191146850586
189,9500,-4.858566761016846,1.7896253,100.61959838867188
190,9550,-4.9022979736328125,1.8160352,91.2500991821289
191,9600,-4.419050216674805,1.8434083,88.89151000976562
192,9650,-4.172670841217041,1.8014591,95.91754150390625
193,9700,-4.786500453948975,1.813902,96.36473846435547
194,9750,-5.261699676513672,1.8471692,99.6352767944336
195,9800,-4.344821929931641,1.7877109,93.9416275024414
196,9850,-5.642306804656982,1.8150445,87.89872741699219
197,9900,-5.048635959625244,1.7528561,105.16710662841797
198,9950,-5.686300754547119,1.8171756,103.40586853027344
199,10000,-4.906705856323242,1.766565,96.40899658203125
200,10050,-5.028762340545654,1.7533766,109.26747131347656
201,10100,-4.073256969451904,1.8123233,115.12837982177734
202,10150,-5.365118026733398,1.8204178,103.64767456054688
203,10200,-4.408308029174805,1.7653583,99.19446563720703
204,10250,-5.410971641540527,1.7705493,105.6283950805664
205,10300,-4.9660964012146,1.7511392,111.39759826660156
206,10350,-4.276165962219238,1.764071,94.54432678222656
207,10400,-4.762510299682617,1.8186055,98.99618530273438
208,10450,-4.671557903289795,1.7771072,96.646484375
209,10500,-4.537076950073242,1.7689537,99.93090057373047
210,10550,-4.681100845336914,1.794196,99.64414978027344
211,10600,-5.243691444396973,1.7610534,90.81892395019531
212,10650,-4.635391712188721,1.7657006,96.02603149414062
213,10700,-4.486819267272949,1.8443043,98.4334945678711
214,10750,-4.730355262756348,1.7505542,100.92515563964844
215,10800,-6.563626766204834,1.7477642,90.15362548828125
216,10850,-6.155826568603516,1.8128155,108.44320678710938
217,10900,-5.549729347229004,1.7521132,97.53626251220703
218,10950,-5.7486701011657715,1.7776358,108.74124145507812
219,11000,-5.123285293579102,1.7585931,98.62631225585938
220,11050,-5.22061824798584,1.7689488,97.90425109863281
221,11100,-3.440582513809204,1.8190058,105.58244323730469
222,11150,-4.667103290557861,1.7438323,109.31092071533203
223,11200,-5.229617118835449,1.7843919,111.11273193359375
224,11250,-4.123409748077393,1.7534795,128.83383178710938
225,11300,-5.108826160430908,1.8035765,115.62701416015625
226,11350,-4.359935283660889,1.7741743,113.30597686767578
227,11400,-4.1153693199157715,1.7861702,117.09956359863281
228,11450,-4.345541000366211,1.8122647,107.596435546875
229,11500,-4.551670074462891,1.6863348,122.25349426269531
230,11550,-5.036470413208008,1.7506397,107.49185180664062
231,11600,-4.0282182693481445,1.6933532,122.02608489990234
232,11650,-5.378243923187256,1.760031,127.74296569824219
233,11700,-4.35975456237793,1.7259908,113.01663208007812
234,11750,-4.804089069366455,1.7214855,117.39757537841797
235,11800,-5.078652381896973,1.7406607,117.273193359375
236,11850,-4.775003910064697,1.7162791,107.28271484375
237,11900,-4.4330668449401855,1.6789783,119.59709930419922
238,11950,-4.698671340942383,1.7238041,137.32156372070312
239,12000,-5.083863258361816,1.773936,122.00111389160156
240,12050,-5.943829536437988,1.7236005,127.22247314453125
241,12100,-5.253670692443848,1.6937814,142.40626525878906
242,12150,-4.226337432861328,1.710077,137.4397735595703
243,12200,-5.589859962463379,1.6872613,126.33096313476562
244,12250,-5.068073272705078,1.7097799,116.67010498046875
245,12300,-5.7741169929504395,1.6712003,126.50920104980469
246,12350,-4.869963645935059,1.7159153,121.97582244873047
247,12400,-5.078983783721924,1.7168308,123.14759063720703
248,12450,-5.875307083129883,1.6543399,123.51256561279297
249,12500,-5.761688232421875,1.703578,118.93067169189453
250,12550,-3.5376434326171875,1.6763328,120.34100341796875
251,12600,-4.369527816772461,1.6787533,125.76518249511719
252,12650,-4.852933883666992,1.6956773,126.7256851196289
253,12700,-5.004467964172363,1.6614995,121.45384979248047
254,12750,-4.184236526489258,1.7086322,123.5468521118164
255,12800,-5.263191223144531,1.6844476,126.36046600341797
256,12850,-5.697309970855713,1.682483,132.8814697265625
257,12900,-5.765392780303955,1.6360202,127.51634979248047
258,12950,-5.337795734405518,1.6390579,120.90956115722656
259,13000,-4.243804931640625,1.7039092,127.60397338867188
260,13050,-5.138200759887695,1.649187,131.8496551513672
261,13100,-5.507234573364258,1.698163,126.18150329589844
262,13150,-4.759862899780273,1.6502905,139.958984375
263,13200,-4.32453727722168,1.6430775,123.2563247680664
264,13250,-5.847478866577148,1.701974,149.1846466064453
265,13300,-3.848949670791626,1.6110731,127.66349792480469
266,13350,-4.595471382141113,1.5476677,128.20419311523438
267,13400,-5.344885349273682,1.5886655,134.29672241210938
268,13450,-5.011107444763184,1.6366928,133.4936065673828
269,13500,-8.16885757446289,1.6112022,150.5089874267578
270,13550,-4.806821823120117,1.6287456,135.58013916015625
271,13600,-4.526956081390381,1.6975442,147.92543029785156
272,13650,-4.935719966888428,1.6036991,142.7712860107422
273,13700,-4.676484107971191,1.6835642,121.0696029663086
274,13750,-4.646661758422852,1.6214054,122.76390838623047
275,13800,-5.881287097930908,1.6269063,129.59173583984375
276,13850,-4.887670040130615,1.6394267,129.4044952392578
277,13900,-5.027842998504639,1.593507,116.51715087890625
278,13950,-4.755122184753418,1.5989063,132.63552856445312
279,14000,-4.7330827713012695,1.5660391,125.86317443847656
280,14050,-3.938387632369995,1.5448341,139.05621337890625
281,14100,-5.207023620605469,1.5920166,127.9542465209961
282,14150,-4.850852966308594,1.6149416,134.9947967529297
283,14200,-5.424114227294922,1.5541648,124.17831420898438
284,14250,-5.5391387939453125,1.5824383,126.50546264648438
285,14300,-4.554873466491699,1.5426543,116.65388488769531
286,14350,-5.035139083862305,1.5514252,123.02263641357422
287,14400,-4.7413177490234375,1.5300238,124.17211151123047
288,14450,-4.0626420974731445,1.5895752,121.74727630615234
289,14500,-4.914542198181152,1.5938061,131.87428283691406
290,14550,-5.01780366897583,1.5869141,120.2654037475586
291,14600,-5.264777183532715,1.5142285,122.99840545654297
292,14650,-4.216836929321289,1.542083,128.879150390625
293,14700,-5.283647060394287,1.5223472,128.4906768798828
294,14750,-4.434333801269531,1.5052011,118.98133087158203
295,14800,-4.65669584274292,1.5270461,126.53836059570312
296,14850,-4.258967399597168,1.5879196,142.60629272460938
297,14900,-4.334460735321045,1.5879163,121.87185668945312
298,14950,-4.651394844055176,1.5379415,131.87059020996094
299,15000,-4.451808452606201,1.5251285,127.30818176269531
300,15050,-4.216352462768555,1.5777146,119.86199188232422
301,15100,-4.929194450378418,1.5263515,115.85614013671875
302,15150,-5.084540367126465,1.5066769,117.72088623046875
303,15200,-4.289830684661865,1.4816052,108.33904266357422
304,15250,-4.788292407989502,1.5131965,120.78272247314453
305,15300,-4.741375923156738,1.462332,117.63833618164062
306,15350,-4.65468692779541,1.4351906,132.6343536376953
307,15400,-4.90065336227417,1.5131809,130.23760986328125
308,15450,-3.866485595703125,1.4363186,120.98114013671875
309,15500,-4.434659481048584,1.4929522,112.84368896484375
310,15550,-4.769361972808838,1.4435734,125.1910629272461
311,15600,-4.293447494506836,1.4787612,121.19685363769531
312,15650,-4.452197551727295,1.4843155,110.73429870605469
313,15700,-4.17392635345459,1.4245672,118.59825134277344
314,15750,-6.4200439453125,1.4237676,107.20223999023438
315,15800,-4.838293552398682,1.4436775,122.8573989868164
316,15850,-4.97278356552124,1.4559177,114.97765350341797
317,15900,-4.581202030181885,1.4962869,118.35082244873047
318,15950,-5.267890453338623,1.4435118,123.69915771484375
319,16000,-4.6161417961120605,1.45552,116.99520874023438
320,16050,-4.458629608154297,1.4145824,113.3759765625
321,16100,-5.8378586769104,1.3826724,121.30357360839844
322,16150,-5.346329689025879,1.4060805,125.60738372802734
323,16200,-4.639703750610352,1.3995907,143.08592224121094
324,16250,-4.4414873123168945,1.3659587,118.72977447509766
325,16300,-4.390081405639648,1.3829845,112.61077880859375
326,16350,-5.39900541305542,1.3698323,124.05007934570312
327,16400,-5.207118511199951,1.3455844,121.60575866699219
328,16450,-4.1970930099487305,1.3736125,121.13623046875
329,16500,-4.742431640625,1.3160863,115.4959945678711
330,16550,-5.348405361175537,1.4085644,120.57473754882812
331,16600,-5.032139778137207,1.385796,121.83453369140625
332,16650,-4.407232284545898,1.3302999,115.43827819824219
333,16700,-5.0521979331970215,1.3209985,103.42896270751953
334,16750,-3.9504306316375732,1.3306352,107.80307006835938
335,16800,-5.5778021812438965,1.3234328,114.85086822509766
336,16850,-5.653244972229004,1.3505664,118.88709259033203
337,16900,-5.2504048347473145,1.3356183,120.4489517211914
338,16950,-5.432238578796387,1.3147434,118.42854309082031
339,17000,-4.505438804626465,1.2683724,117.39828491210938
340,17050,-5.054880619049072,1.3001146,116.07847595214844
341,17100,-4.502934455871582,1.2860248,104.03141784667969
342,17150,-4.571308135986328,1.3439624,118.62968444824219
343,17200,-4.6717023849487305,1.3069936,121.49581146240234
344,17250,-4.702376365661621,1.280343,109.18161010742188
345,17300,-4.759483337402344,1.301171,110.74079895019531
346,17350,-4.694338321685791,1.2408199,109.1958999633789
347,17400,-5.053022384643555,1.2440876,127.3497543334961
348,17450,-5.208566665649414,1.2823116,116.17456817626953
349,17500,-5.282265663146973,1.2365147,113.02206420898438
350,17550,-4.463911533355713,1.2836075,102.15323638916016
351,17600,-4.591709613800049,1.2548609,124.52804565429688
352,17650,-5.117898941040039,1.2509677,123.1224136352539
353,17700,-4.122903823852539,1.2249469,111.95326232910156
354,17750,-5.0426459312438965,1.2344084,126.70755767822266
355,17800,-4.433188438415527,1.242534,126.8770980834961
356,17850,-4.624239921569824,1.2165588,127.5889663696289
357,17900,-4.050700664520264,1.2144717,99.77435302734375
358,17950,-5.187180995941162,1.2163712,126.47329711914062
359,18000,-5.378777980804443,1.2124695,126.8636703491211
360,18050,-4.952179908752441,1.2067087,128.33004760742188
361,18100,-4.69502592086792,1.2240796,117.01103210449219
362,18150,-4.691311359405518,1.2415841,121.51666259765625
363,18200,-4.804778575897217,1.2672929,123.41657257080078
364,18250,-4.456669807434082,1.2255358,130.1191864013672
365,18300,-4.732744216918945,1.2215251,131.21604919433594
366,18350,-4.862033843994141,1.2077538,120.90966033935547
367,18400,-4.7359771728515625,1.1731732,116.96675872802734
368,18450,-4.858676910400391,1.2050242,132.7574462890625
369,18500,-4.440943241119385,1.2084818,123.73650360107422
370,18550,-4.957422733306885,1.2697848,132.51271057128906
371,18600,-3.9747116565704346,1.1988796,130.2065887451172
372,18650,-4.400704383850098,1.1910291,126.20370483398438
373,18700,-4.827027320861816,1.1747028,115.5180892944336
374,18750,-4.357296466827393,1.1444943,124.1344223022461
375,18800,-4.0718488693237305,1.2271057,115.0273208618164
376,18850,-4.557166576385498,1.2037083,121.759765625
377,18900,-4.696133613586426,1.1812838,131.9568328857422
378,18950,-4.28620719909668,1.148036,122.9682846069336
379,19000,-5.33906364440918,1.188157,124.6539077758789
380,19050,-4.594286918640137,1.2033893,121.2263412475586
381,19100,-4.863408088684082,1.1785411,118.53272247314453
382,19150,-4.610506057739258,1.20097,111.07546997070312
383,19200,-4.842170715332031,1.1817244,121.97502899169922
384,19250,-4.791648864746094,1.1841192,119.7684097290039
385,19300,-4.240160942077637,1.1955254,114.17073059082031
386,19350,-4.377236366271973,1.1891571,118.8813247680664
387,19400,-4.7752838134765625,1.1728511,129.5041046142578
388,19450,-5.225064277648926,1.1651449,109.7020492553711
389,19500,-5.083994388580322,1.2143853,112.63581085205078
390,19550,-4.306225776672363,1.192473,123.30534362792969
391,19600,-5.2735819816589355,1.1588123,110.680908203125
392,19650,-4.4063568115234375,1.1281654,123.58311462402344
393,19700,-4.961682319641113,1.1402678,115.92375946044922
394,19750,-4.316225051879883,1.1483731,119.86885833740234
395,19800,-4.562704086303711,1.1131576,122.30560302734375
396,19850,-4.493206024169922,1.1536453,122.29537200927734
397,19900,-4.644636154174805,1.1573852,115.08155059814453
398,19950,-5.124827861785889,1.0993776,113.521728515625
399,20000,-4.371038436889648,1.1146141,117.6064453125
