,epoch,train,validation
157,7900,-0.04555709287524223,-0.04766097664833069
158,7950,-0.036956995725631714,-0.01336160209029913
159,8000,-0.06691095978021622,-0.04867260530591011
160,8050,-0.04111766070127487,-0.07316042482852936
161,8100,-0.04838147759437561,-0.031129194423556328
162,8150,-0.045365262776613235,-0.018718820065259933
163,8200,-0.05346430093050003,-0.05022016540169716
164,8250,-0.03105088323354721,-0.04783054068684578
165,8300,-0.02439259923994541,-0.0053404876962304115
166,8350,-0.00715933321043849,-0.03935891389846802
167,8400,-0.020961599424481392,-0.03146841377019882
168,8450,-0.049100540578365326,-0.018344352021813393
169,8500,-0.06323463469743729,-0.01076363306492567
170,8550,-0.0617537759244442,-0.07434015721082687
171,8600,-0.04648544266819954,-0.023062599822878838
172,8650,-0.027258804067969322,-0.006873913109302521
173,8700,-0.04880129545927048,-0.0078026591800153255
174,8750,-0.03146268427371979,-0.01241945568472147
175,8800,-0.06616772711277008,-0.03239734470844269
176,8850,-0.01958056353032589,0.00525097269564867
177,8900,-0.0334254652261734,-0.010389002040028572
178,8950,-0.0312246885150671,-0.01561189629137516
179,9000,-0.036575738340616226,-0.010967322625219822
180,9050,-0.03466648980975151,0.0006370146293193102
181,9100,0.005476446822285652,0.015867510810494423
182,9150,-0.010920352302491665,0.016080450266599655
183,9200,-0.02816067636013031,-0.006770281586796045
184,9250,-0.05743700638413429,-0.0199138130992651
185,9300,-0.011647727340459824,-0.010797251015901566
186,9350,-0.008630907163023949,-0.004042209126055241
187,9400,0.002469266066327691,-0.005335397552698851
188,9450,-0.056137535721063614,-0.01867484301328659
189,9500,0.003921992611140013,-0.02784442901611328
190,9550,0.016097644343972206,0.011331957764923573
191,9600,0.0028938711620867252,0.01573818363249302
192,9650,-0.015590322203934193,-0.012095640413463116
193,9700,-0.0250407662242651,-0.008658299222588539
194,9750,0.010782686062157154,-0.008285333402454853
195,9800,0.020143626257777214,0.0012384341098368168
196,9850,-0.016950735822319984,0.02447967231273651
197,9900,-0.022339580580592155,0.005952171515673399
198,9950,-0.023004502058029175,0.03337707743048668
199,10000,0.007505242247134447,0.011756865307688713
200,10050,-0.049207236617803574,-0.022895969450473785
201,10100,0.0063082315027713776,0.017196059226989746
202,10150,-0.0280525553971529,0.02625919319689274
203,10200,0.019583046436309814,-0.004701887723058462
204,10250,0.030106613412499428,0.03888506814837456
205,10300,0.0019466166850179434,0.01931300014257431
206,10350,0.04293053224682808,0.028465649113059044
207,10400,0.041431598365306854,0.03749362379312515
208,10450,-0.014901403337717056,0.02014940045773983
209,10500,0.03275715932250023,0.0608341358602047
210,10550,0.007962729781866074,0.09167275577783585
211,10600,0.02639591693878174,0.06014402583241463
212,10650,0.01656775362789631,0.054417017847299576
213,10700,0.052307676523923874,0.03590833395719528
214,10750,0.01090412400662899,0.03868027776479721
215,10800,0.017885781824588776,0.03308678790926933
216,10850,0.053541287779808044,0.01880624331533909
217,10900,0.019794121384620667,0.0323074609041214
218,10950,0.04922749847173691,0.06906066834926605
219,11000,0.01687866449356079,0.06533276289701462
220,11050,0.04129825159907341,0.03203646466135979
221,11100,0.029134759679436684,0.05025068670511246
222,11150,-0.0023552884813398123,0.02981557510793209
223,11200,0.02700849622488022,0.07400418072938919
224,11250,0.019878007471561432,0.05050516128540039
225,11300,0.010340218432247639,0.05264899507164955
226,11350,0.0786256343126297,0.08365523815155029
227,11400,0.03359784185886383,0.07102353125810623
228,11450,0.06425315141677856,0.062374282628297806
229,11500,0.057007987052202225,0.07825499027967453
230,11550,0.04902678728103638,0.0728231817483902
231,11600,0.008555437438189983,0.055010952055454254
232,11650,0.01304455753415823,0.054134801030159
233,11700,0.03250560909509659,0.07492532581090927
234,11750,0.05928904190659523,0.03809480741620064
235,11800,0.053482282906770706,0.05981079861521721
236,11850,0.04775561764836311,0.055284131318330765
237,11900,0.01798809878528118,0.03645682707428932
238,11950,0.0428040586411953,0.07015105336904526
239,12000,0.06691239774227142,0.06669413298368454
240,12050,0.07024016976356506,0.06839161366224289
241,12100,0.039056774228811264,0.10002421587705612
242,12150,0.06745219975709915,0.087416872382164
243,12200,0.06145891174674034,0.058366525918245316
244,12250,0.07423834502696991,0.05971694365143776
245,12300,0.061703331768512726,0.09291953593492508
246,12350,0.05176326632499695,0.1097155436873436
247,12400,0.06570214778184891,0.05713621526956558
248,12450,0.06176943704485893,0.10268153995275497
249,12500,0.07318836450576782,0.11599885672330856
250,12550,0.06286126375198364,0.07510504126548767
251,12600,0.05041032284498215,0.08282560855150223
252,12650,0.06288216263055801,0.10228762775659561
253,12700,0.11411391198635101,0.08755718171596527
254,12750,0.05248068645596504,0.07197397947311401
255,12800,0.0862383097410202,0.09229609370231628
256,12850,0.09019232541322708,0.12165864557027817
257,12900,0.08060219138860703,0.08927946537733078
258,12950,0.058055996894836426,0.11180946975946426
259,13000,0.09112726151943207,0.11356869339942932
260,13050,0.07823104411363602,0.12063433974981308
261,13100,0.07363922894001007,0.10208426415920258
262,13150,0.0989479348063469,0.10726644843816757
263,13200,0.07538564503192902,0.11136160045862198
264,13250,0.08794618397951126,0.11767128109931946
265,13300,0.11496103554964066,0.12013813853263855
266,13350,0.06613246351480484,0.1239793598651886
267,13400,0.09287003427743912,0.11726975440979004
268,13450,0.09956372529268265,0.1493394821882248
269,13500,0.10015031695365906,0.09489274024963379
270,13550,0.11318998783826828,0.11667841672897339
271,13600,0.09676365554332733,0.1198015883564949
272,13650,0.08971666544675827,0.087958924472332
273,13700,0.15176358819007874,0.13243533670902252
274,13750,0.09765955805778503,0.11965475231409073
275,13800,0.11231843382120132,0.15253779292106628
276,13850,0.12110578268766403,0.1326638162136078
277,13900,0.12242942303419113,0.1272304654121399
278,13950,0.1072959303855896,0.13681431114673615
279,14000,0.12904417514801025,0.11252624541521072
280,14050,0.09876049309968948,0.13655921816825867
281,14100,0.11626258492469788,0.13898518681526184
282,14150,0.10520563274621964,0.1354440599679947
283,14200,0.10366155952215195,0.16234129667282104
284,14250,0.09242188930511475,0.14262454211711884
285,14300,0.09107992053031921,0.15239205956459045
286,14350,0.1341867595911026,0.15964318811893463
287,14400,0.1116403117775917,0.13361544907093048
288,14450,0.121470607817173,0.14637605845928192
289,14500,0.08465007692575455,0.14496655762195587
290,14550,0.11630513519048691,0.15103335678577423
291,14600,0.11403485387563705,0.16208061575889587
292,14650,0.10894787311553955,0.1507779210805893
293,14700,0.10943196713924408,0.1570097655057907
294,14750,0.14707209169864655,0.1594960242509842
295,14800,0.12474439293146133,0.16844342648983002
296,14850,0.10945086181163788,0.14306998252868652
297,14900,0.12978489696979523,0.1568802297115326
298,14950,0.1385485827922821,0.15823794901371002
299,15000,0.13781039416790009,0.183364138007164
300,15050,0.13182787597179413,0.15369188785552979
301,15100,0.13832637667655945,0.16915251314640045
302,15150,0.14628389477729797,0.1690753996372223
303,15200,0.13266673684120178,0.16598428785800934
304,15250,0.1415673792362213,0.1634572595357895
305,15300,0.11717686802148819,0.15546518564224243
306,15350,0.15864601731300354,0.18680419027805328
307,15400,0.15694256126880646,0.17049840092658997
308,15450,0.15478241443634033,0.1830475926399231
309,15500,0.15380077064037323,0.1677306890487671
310,15550,0.16529804468154907,0.1895463466644287
311,15600,0.16188876330852509,0.18035095930099487
312,15650,0.15226691961288452,0.14506849646568298
313,15700,0.1752701699733734,0.18543072044849396
314,15750,0.15625879168510437,0.20118241012096405
315,15800,0.18006299436092377,0.19345220923423767
316,15850,0.15831534564495087,0.19117620587348938
317,15900,0.1936158686876297,0.22499291598796844
318,15950,0.1881667673587799,0.21934136748313904
319,16000,0.17442604899406433,0.21460039913654327
320,16050,0.1666070818901062,0.1871584802865982
321,16100,0.16831035912036896,0.2155827432870865
322,16150,0.16434712707996368,0.2137657105922699
323,16200,0.18195003271102905,0.20320412516593933
324,16250,0.18425390124320984,0.2252412736415863
325,16300,0.1909535527229309,0.21993611752986908
326,16350,0.180441215634346,0.22300414741039276
327,16400,0.17881610989570618,0.21808040142059326
328,16450,0.19323739409446716,0.22517046332359314
329,16500,0.1908261775970459,0.21422961354255676
330,16550,0.21634496748447418,0.21776585280895233
331,16600,0.18659505248069763,0.23955421149730682
332,16650,0.18097984790802002,0.22266079485416412
333,16700,0.199314147233963,0.2310967594385147
334,16750,0.1990874856710434,0.25732091069221497
335,16800,0.2012941837310791,0.24600675702095032
336,16850,0.201963409781456,0.2306278944015503
337,16900,0.21830439567565918,0.24692155420780182
338,16950,0.22098977863788605,0.2620052099227905
339,17000,0.1941550225019455,0.2491101175546646
340,17050,0.20679263770580292,0.2540685832500458
341,17100,0.2003004252910614,0.23411820828914642
342,17150,0.19301925599575043,0.2453063726425171
343,17200,0.21754342317581177,0.2472948282957077
344,17250,0.20754854381084442,0.25172844529151917
345,17300,0.23079630732536316,0.25067776441574097
346,17350,0.2015022188425064,0.23245450854301453
347,17400,0.20444892346858978,0.2500561773777008
348,17450,0.22395820915699005,0.24344119429588318
349,17500,0.21026462316513062,0.21640177071094513
350,17550,0.22651487588882446,0.29018881916999817
351,17600,0.2345062792301178,0.2594512701034546
352,17650,0.21826887130737305,0.2691667377948761
353,17700,0.22037352621555328,0.27291998267173767
354,17750,0.19715124368667603,0.2733648717403412
355,17800,0.2187698930501938,0.2642563283443451
356,17850,0.2347431778907776,0.27807196974754333
357,17900,0.22833339869976044,0.2790803909301758
358,17950,0.23144176602363586,0.2789035737514496
359,18000,0.23497289419174194,0.2542230784893036
360,18050,0.2190680056810379,0.269824355840683
361,18100,0.21944661438465118,0.29680922627449036
362,18150,0.24083270132541656,0.30046167969703674
363,18200,0.22718504071235657,0.2933894991874695
364,18250,0.2575555741786957,0.28032076358795166
365,18300,0.2401750534772873,0.28434252738952637
366,18350,0.2623099386692047,0.28334441781044006
367,18400,0.22564509510993958,0.2811681628227234
368,18450,0.23711392283439636,0.2876630127429962
369,18500,0.23903019726276398,0.26822608709335327
370,18550,0.23141402006149292,0.28555551171302795
371,18600,0.22946754097938538,0.2924157977104187
372,18650,0.2429392784833908,0.2766759395599365
373,18700,0.2324158251285553,0.3001616299152374
374,18750,0.24510341882705688,0.29372498393058777
375,18800,0.2585800290107727,0.27376073598861694
376,18850,0.27336248755455017,0.2966766059398651
377,18900,0.2650861144065857,0.31442198157310486
378,18950,0.25862932205200195,0.30554619431495667
379,19000,0.2680537700653076,0.29543474316596985
380,19050,0.2515442967414856,0.3119882345199585
381,19100,0.25100088119506836,0.30137765407562256
382,19150,0.25128018856048584,0.29679757356643677
383,19200,0.2617865800857544,0.28957557678222656
384,19250,0.24587970972061157,0.2758476436138153
385,19300,0.26902902126312256,0.3131824731826782
386,19350,0.28112563490867615,0.3125011622905731
387,19400,0.2690145969390869,0.3204174339771271
388,19450,0.2838171422481537,0.32312658429145813
389,19500,0.2604373097419739,0.31603172421455383
390,19550,0.2659578025341034,0.3003728985786438
391,19600,0.25182756781578064,0.2875869572162628
392,19650,0.27731022238731384,0.30642610788345337
393,19700,0.2922345697879791,0.31381526589393616
394,19750,0.27760589122772217,0.3164865970611572
395,19800,0.28336501121520996,0.3071107268333435
396,19850,0.252273827791214,0.29814615845680237
397,19900,0.2745998799800873,0.32863888144493103
398,19950,0.2776607275009155,0.3127918541431427
399,20000,0.2937065064907074,0.33210381865501404
